,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2016,1,Away,DAL,W,20-19,3,4,43,14.3,20,1,0,0,0,0,0,0,0
1,2016,2,Home,NO,W,13-16,8,8,117,14.6,32,0,0,0,0,0,0,0,0
2,2016,3,Home,WAS,L,29-27,5,7,73,14.6,23,1,0,0,0,0,0,0,0
3,2016,4,Away,MIN,L,10-24,4,7,30,7.5,12,0,0,0,0,0,0,0,0
4,2016,5,Away,GB,L,16-23,2,7,14,7,10,0,0,0,0,0,0,0,0
5,2016,6,Home,BAL,W,23-27,4,8,25,6.3,10,0,0,0,0,0,0,0,0
6,2016,7,Away,LAR,W,17-10,5,7,32,6.4,11,0,0,0,0,0,0,0,0
7,2016,9,Home,PHI,W,23-28,3,6,50,16.7,32,1,0,0,0,0,0,0,0
8,2016,10,Home,CIN,W,20-21,5,7,42,8.4,13,1,0,0,0,0,0,0,0
9,2016,11,Home,CHI,W,16-22,5,11,50,10,15,1,0,0,0,0,0,0,0
10,2016,12,Away,CLE,W,27-13,0,0,0,0,0,0,1,22,22,22,0,0,0
11,2016,13,Away,PIT,L,14-24,4,8,21,5.3,10,1,0,0,0,0,0,0,0
12,2016,14,Home,DAL,W,7-10,3,4,39,13,17,0,0,0,0,0,0,0,0
13,2016,15,Home,DET,W,6-17,4,5,56,14,23,1,0,0,0,0,0,0,0
14,2016,16,Away,PHI,L,19-24,7,11,61,8.7,13,1,1,2,2,2,0,0,0
15,2016,17,Away,WAS,W,19-10,3,5,30,10,14,0,1,7,7,7,0,0,0
0,2017,1,Away,DAL,L,3-19,7,8,44,6.3,12,0,1,6,6,6,0,1,0
1,2017,2,Home,DET,L,24-10,2,4,23,11.5,12,0,2,7,3.5,12,0,0,0
2,2017,3,Away,PHI,L,24-27,7,10,133,19,77,1,0,0,0,0,0,0,0
3,2017,4,Away,TB,L,23-25,5,5,54,10.8,19,0,0,0,0,0,0,0,0
4,2017,5,Home,LAC,L,27-22,1,2,9,9,9,0,0,0,0,0,0,0,0
5,2017,6,Away,DEN,W,23-10,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2017,7,Home,SEA,L,24-7,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2017,9,Home,LAR,L,51-17,5,9,70,14,37,0,0,0,0,0,0,0,0
8,2017,10,Away,SF,L,21-31,11,13,142,12.9,26,0,0,0,0,0,0,0,0
9,2017,11,Home,KC,W,9-12,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2017,12,Away,WAS,L,10-20,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2017,13,Away,OAK,L,17-24,3,6,56,18.7,47,0,0,0,0,0,0,0,0
12,2017,14,Home,DAL,L,30-10,2,3,16,8,11,0,1,-9,-9,-9,0,0,0
13,2017,15,Home,PHI,L,34-29,11,16,139,12.6,67,1,0,0,0,0,0,0,0
14,2017,16,Away,ARI,L,0-23,5,8,45,9,10,0,0,0,0,0,0,0,0
15,2017,17,Home,WAS,W,10-18,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2018,1,Home,JAC,L,20-15,5,7,48,9.6,16,0,0,0,0,0,0,0,0
1,2018,2,Away,DAL,L,13-20,3,5,24,8,14,0,0,0,0,0,0,0,0
2,2018,3,Away,HOU,W,27-22,6,7,80,13.3,23,1,0,0,0,0,0,0,0
3,2018,4,Home,NO,L,33-18,10,10,77,7.7,23,1,0,0,0,0,0,0,0
4,2018,5,Away,CAR,L,31-33,4,7,75,18.8,28,0,0,0,0,0,0,1,0
5,2018,6,Home,PHI,L,34-13,3,7,37,12.3,20,0,0,0,0,0,0,0,0
6,2018,7,Away,ATL,L,20-23,5,8,167,33.4,58,0,0,0,0,0,0,0,0
7,2018,8,Home,WAS,L,20-13,4,8,34,8.5,14,0,0,0,0,0,0,0,0
8,2018,10,Away,SF,W,27-23,2,3,9,4.5,6,1,1,27,27,27,0,0,0
