,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2018,1,Home,CHI,W,23-24,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2018,2,Home,MIN,T,29-29,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2018,3,Away,WAS,L,17-31,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2018,4,Home,BUF,W,0-22,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2018,5,Away,DET,L,23-31,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2018,6,Home,SF,W,30-33,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2018,8,Away,LAR,L,27-29,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2018,9,Away,NE,L,17-31,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2018,10,Home,MIA,W,12-31,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2018,11,Away,SEA,L,24-27,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2018,12,Away,MIN,L,17-24,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2018,13,Home,ARI,L,20-17,1,2,11,11,11,0,0,0,0,0,0,0,0
12,2018,14,Home,ATL,W,20-34,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2018,15,Away,CHI,L,17-24,1,2,5,5,5,0,0,0,0,0,0,0,0
14,2018,16,Away,NYJ,W,44-38,3,3,68,22.7,49,1,0,0,0,0,0,0,0
15,2018,17,Home,DET,L,31-0,3,4,19,6.3,7,0,0,0,0,0,0,0,0
0,2019,1,Away,CHI,W,10-3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2019,2,Home,MIN,W,16-21,1,1,12,12,12,0,0,0,0,0,0,0,0
2,2019,3,Home,DEN,W,16-27,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2019,4,Home,PHI,L,34-27,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2019,5,Away,DAL,W,34-24,1,2,9,9,9,0,0,0,0,0,0,0,0
5,2019,6,Home,DET,W,22-23,2,3,17,8.5,10,0,0,0,0,0,0,0,0
6,2019,7,Home,OAK,W,24-42,2,2,54,27,37,1,0,0,0,0,0,0,0
7,2019,8,Away,KC,W,31-24,2,4,48,24,34,0,0,0,0,0,0,0,0
8,2019,9,Away,LAC,L,11-26,0,2,0,0,0,0,0,0,0,0,0,0,0
9,2019,10,Home,CAR,W,16-24,2,2,23,11.5,12,0,0,0,0,0,0,0,0
10,2019,12,Away,SF,L,8-37,0,1,0,0,0,0,0,0,0,0,0,0,0
11,2019,13,Away,NYG,W,31-13,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2019,14,Home,WAS,W,15-20,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2019,15,Home,CHI,W,13-21,1,1,49,49,49,0,0,0,0,0,0,0,0
14,2019,16,Away,MIN,W,23-10,0,1,0,0,0,0,0,0,0,0,0,0,0
15,2019,17,Away,DET,W,23-20,1,2,7,7,7,0,0,0,0,0,0,0,0
