,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2013,1,Away,SF,L,28-34,7,12,108,15.4,38,1,2,6,3,3,0,0,0
1,2013,2,Home,WAS,W,20-38,9,10,128,14.2,35,1,0,0,0,0,0,0,0
2,2013,3,Away,CIN,L,30-34,5,11,54,10.8,26,0,0,0,0,0,0,0,0
3,2013,5,Home,DET,W,9-22,4,8,35,8.8,22,0,2,72,36,67,0,0,0
4,2013,6,Away,BAL,W,19-17,4,4,53,13.3,18,0,0,0,0,0,0,0,0
5,2013,7,Away,GB,W,13-31,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2013,8,Away,MIN,W,44-31,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2013,9,Away,GB,L,27-20,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2013,10,Away,GB,L,27-13,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2013,11,Away,NYG,L,13-27,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2013,12,Away,GB,T,26-26,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2013,13,Away,DET,L,10-40,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2013,14,Away,GB,W,21-22,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2013,15,Away,DAL,W,37-36,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2013,16,Away,GB,L,38-31,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2013,17,Away,CHI,W,33-28,2,2,55,27.5,48,2,0,0,0,0,0,0,0
0,2014,1,Away,SEA,L,16-36,6,9,58,9.7,23,1,0,0,0,0,0,0,0
1,2014,2,Home,NYJ,W,24-31,5,6,39,7.8,14,2,2,6,3,4,0,0,0
2,2014,3,Away,DET,L,7-19,3,6,29,9.7,13,0,0,0,0,0,0,0,0
3,2014,4,Away,CHI,W,38-17,7,9,113,16.1,46,2,0,0,0,0,0,0,0
4,2014,5,Home,MIN,W,10-42,3,4,34,11.3,20,1,0,0,0,0,0,0,0
5,2014,6,Away,MIA,W,27-24,5,7,58,11.6,28,1,1,1,1,1,0,0,0
6,2014,7,Home,CAR,W,17-38,6,7,121,20.2,47,1,1,2,2,2,0,0,0
