,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2013,1,Away,STL,L,24-27,1,2,14,14,14,0,0,0,0,0,0,0,0
1,2013,2,Home,DET,W,21-25,1,2,11,11,11,0,0,0,0,0,0,0,0
2,2013,3,Away,NO,L,7-31,0,2,0,0,0,0,0,0,0,0,0,0,0
3,2013,4,Away,TB,W,13-10,1,2,19,19,19,0,0,0,0,0,0,0,0
4,2013,5,Home,CAR,W,6-22,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2013,6,Away,SF,L,20-32,1,1,5,5,5,0,0,0,0,0,0,0,0
6,2013,7,Home,SEA,L,34-22,3,3,30,10,13,1,0,0,0,0,0,0,0
7,2013,8,Home,ATL,W,13-27,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2013,10,Home,HOU,W,24-27,1,2,7,7,7,0,0,0,0,0,0,0,0
9,2013,11,Away,JAC,W,27-14,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2013,12,Home,IND,W,11-40,1,1,16,16,16,0,0,0,0,0,0,0,0
11,2013,13,Away,PHI,L,21-24,1,1,6,6,6,0,0,0,0,0,0,0,0
12,2013,14,Home,STL,W,10-30,1,1,32,32,32,0,0,0,0,0,0,0,0
13,2013,15,Away,TEN,W,37-34,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2013,16,Away,SEA,W,17-10,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2013,17,Home,SF,L,23-20,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2014,1,Home,SD,W,17-18,1,1,6,6,6,0,0,0,0,0,0,0,0
1,2014,2,Away,NYG,W,25-14,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2014,3,Home,SF,W,14-23,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2014,5,Away,DEN,L,20-41,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2014,6,Home,WAS,W,20-30,0,1,0,0,0,0,0,0,0,0,0,0,0
5,2014,7,Away,OAK,W,24-13,1,1,9,9,9,0,0,0,0,0,0,0,0
6,2014,8,Home,PHI,W,20-24,1,1,7,7,7,0,0,0,0,0,0,0,0
7,2014,9,Away,DAL,W,28-17,2,2,15,7.5,11,1,0,0,0,0,0,0,0
8,2014,10,Home,STL,W,14-31,3,3,35,11.7,15,0,0,0,0,0,0,0,0
9,2014,11,Home,DET,W,6-14,1,2,4,4,4,0,0,0,0,0,0,0,0
10,2014,12,Away,SEA,L,3-19,3,6,24,8,22,0,0,0,0,0,0,1,0
11,2014,13,Away,ATL,L,18-29,7,9,75,10.7,23,0,0,0,0,0,0,0,0
12,2014,14,Home,KC,W,14-17,2,3,48,24,26,1,0,0,0,0,0,0,0
13,2014,15,Away,STL,W,12-6,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2014,16,Home,SEA,L,35-6,1,2,6,6,6,0,0,0,0,0,0,0,0
15,2014,17,Away,SF,L,17-20,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2015,1,Home,NO,W,19-31,1,1,8,8,8,0,0,0,0,0,0,0,0
1,2015,2,Away,CHI,W,48-23,2,3,20,10,14,1,0,0,0,0,0,0,0
2,2015,3,Home,SF,W,7-47,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2015,4,Home,STL,L,24-22,1,2,20,20,20,0,0,0,0,0,0,0,0
4,2015,5,Away,DET,W,42-17,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2015,6,Away,PIT,L,13-25,0,4,0,0,0,0,0,0,0,0,0,0,0
6,2015,7,Home,BAL,W,18-26,1,1,3,3,3,0,0,0,0,0,0,0,0
7,2015,8,Away,CLE,W,34-20,1,4,39,39,39,0,0,0,0,0,0,0,0
8,2015,10,Away,SEA,W,39-32,3,5,38,12.7,20,0,0,0,0,0,0,0,0
9,2015,11,Home,CIN,W,31-34,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2015,12,Away,SF,W,19-13,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2015,13,Away,STL,W,27-3,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2015,14,Home,MIN,W,20-23,1,1,1,1,1,0,0,0,0,0,0,0,0
13,2015,15,Away,PHI,W,40-17,1,1,15,15,15,0,0,0,0,0,0,0,0
14,2015,16,Home,GB,W,8-38,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2015,17,Home,SEA,L,36-6,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2016,1,Home,NE,L,23-21,1,2,18,18,18,0,0,0,0,0,0,0,0
1,2016,2,Home,TB,W,7-40,2,2,78,39,51,1,0,0,0,0,0,0,0
2,2016,3,Away,BUF,L,18-33,3,6,49,16.3,23,0,0,0,0,0,0,0,0
3,2016,4,Home,LAR,L,17-13,1,5,7,7,7,0,0,0,0,0,0,0,0
4,2016,5,Away,SF,W,33-21,0,2,0,0,0,0,0,0,0,0,0,0,0
5,2016,6,Home,NYJ,W,3-28,4,5,35,8.8,12,0,0,0,0,0,0,0,0
6,2016,7,Home,SEA,T,6-6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2016,8,Away,CAR,L,20-30,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2016,10,Away,ARI,W,20-23,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2016,11,Away,MIN,L,24-30,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2016,12,Away,ATL,L,19-38,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2016,13,Away,ARI,W,23-31,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2016,14,Away,MIA,L,23-26,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2016,15,Away,ARI,L,48-41,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2016,16,Away,SEA,W,34-31,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2016,17,Away,LAR,W,44-6,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2017,1,Away,DET,L,23-35,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2017,2,Away,IND,W,16-13,4,11,73,18.3,22,0,0,0,0,0,0,0,0
2,2017,3,Home,DAL,L,28-17,2,6,27,13.5,25,1,0,0,0,0,0,0,0
3,2017,4,Home,SF,W,15-18,8,12,105,13.1,32,0,0,0,0,0,0,0,0
4,2017,5,Away,PHI,L,7-34,3,6,39,13,20,0,0,0,0,0,0,0,0
5,2017,6,Home,TB,W,33-38,1,1,30,30,30,0,0,0,0,0,0,0,0
6,2017,7,Away,LAR,L,0-33,2,5,37,18.5,21,0,0,0,0,0,0,0,0
7,2017,9,Away,SF,W,20-10,1,1,3,3,3,1,0,0,0,0,0,0,0
8,2017,10,Home,SEA,L,22-16,2,6,13,6.5,9,0,0,0,0,0,0,0,0
9,2017,11,Away,HOU,L,21-31,1,3,22,22,22,0,0,0,0,0,0,0,0
10,2017,12,Home,JAC,W,24-27,1,1,52,52,52,1,0,0,0,0,0,0,0
11,2017,13,Home,LAR,L,32-16,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2017,14,Home,TEN,W,7-12,2,5,15,7.5,9,0,0,0,0,0,0,0,0
13,2017,15,Away,WAS,L,15-20,1,3,9,9,9,0,0,0,0,0,0,0,0
14,2017,16,Home,NYG,W,0-23,2,4,27,13.5,21,0,0,0,0,0,0,0,0
