,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2013,1,Away,CHI,L,21-24,1,2,7,7,7,0,1,14,14,14,0,0,0
1,2013,2,Home,PIT,W,10-20,3,4,35,11.7,16,0,0,0,0,0,0,0,0
2,2013,3,Home,GB,W,30-34,3,4,38,12.7,22,1,0,0,0,0,0,0,0
3,2013,4,Away,CLE,L,6-17,0,3,0,0,0,0,0,0,0,0,0,0,0
4,2013,5,Home,NE,W,6-13,2,2,39,19.5,28,0,1,8,8,8,0,0,0
5,2013,6,Away,BUF,W,27-24,3,5,71,23.7,42,1,1,34,34,34,0,0,0
6,2013,7,Away,DET,W,27-24,4,6,57,14.3,18,1,0,0,0,0,0,0,0
7,2013,8,Home,NYJ,W,9-49,8,8,122,15.3,45,4,0,0,0,0,0,0,0
8,2013,9,Away,MIA,L,20-22,4,7,66,16.5,26,0,0,0,0,0,0,0,0
9,2013,10,Away,BAL,L,17-20,1,7,2,2,2,0,1,7,7,7,0,0,0
10,2013,11,Home,CLE,W,20-41,1,2,9,9,9,0,1,-1,-1,-1,0,0,0
11,2013,13,Away,SD,W,17-10,2,3,12,6,9,0,0,0,0,0,0,0,0
12,2013,14,Home,IND,W,28-42,3,4,60,20,29,1,1,-3,-3,-3,0,0,0
13,2013,15,Away,PIT,L,20-30,5,9,48,9.6,13,1,0,0,0,0,0,0,0
14,2013,16,Home,MIN,W,14-42,6,7,85,14.2,21,0,2,6,3,5,0,0,0
15,2013,17,Home,BAL,W,17-34,5,7,61,12.2,17,1,0,0,0,0,0,0,0
0,2015,1,Away,OAK,W,33-13,2,3,19,9.5,12,0,0,0,0,0,0,0,0
1,2015,2,Home,SD,W,19-24,2,5,48,24,45,1,1,3,3,3,0,0,0
2,2015,3,Away,BAL,W,28-24,5,8,94,18.8,32,1,0,0,0,0,0,0,0
3,2015,4,Home,KC,W,21-36,1,2,4,4,4,0,1,6,6,6,0,0,0
4,2015,5,Home,SEA,W,24-27,5,8,61,12.2,44,0,0,0,0,0,0,0,0
5,2015,6,Away,BUF,W,34-21,9,12,95,10.6,42,1,0,0,0,0,0,0,0
6,2015,8,Away,PIT,W,16-10,2,5,12,6,6,0,1,2,2,2,0,0,0
7,2015,9,Home,CLE,W,10-31,5,6,78,15.6,29,0,0,0,0,0,0,0,0
8,2015,10,Home,HOU,L,10-6,4,9,44,11,16,0,1,-8,-8,-8,0,0,0
9,2015,11,Away,ARI,L,31-34,4,9,60,15,22,0,0,0,0,0,0,0,0
10,2015,12,Home,STL,W,7-31,3,5,25,8.3,12,0,1,30,30,30,0,0,0
11,2015,13,Away,CLE,W,37-3,5,5,55,11,21,1,0,0,0,0,0,0,0
12,2015,14,Home,PIT,L,33-20,6,8,61,10.2,23,0,0,0,0,0,0,0,0
13,2015,15,Away,SF,W,24-14,4,6,89,22.3,47,0,0,0,0,0,0,0,0
14,2015,16,Away,DEN,L,17-20,3,7,33,11,15,0,0,0,0,0,0,0,0
15,2015,17,Home,BAL,W,16-24,5,5,38,7.6,23,0,0,0,0,0,0,0,0
0,2016,1,Away,IND,W,39-35,4,10,85,21.3,32,0,0,0,0,0,0,0,0
1,2016,2,Home,TEN,L,16-15,8,11,118,14.8,47,0,0,0,0,0,0,0,0
2,2016,3,Away,GB,L,27-34,6,8,205,34.2,73,2,0,0,0,0,0,0,0
3,2016,4,Away,CHI,L,14-17,5,7,74,14.8,19,0,0,0,0,0,0,0,0
4,2016,5,Home,PHI,W,23-24,4,5,37,9.3,17,1,0,0,0,0,0,0,0
5,2016,6,Home,LAR,W,28-31,2,6,10,5,7,1,1,3,3,3,0,0,0
6,2016,7,Home,WAS,W,17-20,4,5,94,23.5,52,0,0,0,0,0,0,0,0
7,2016,8,Away,HOU,L,13-20,3,7,33,11,11,0,0,0,0,0,0,0,0
8,2016,9,Away,MIN,W,22-16,1,5,5,5,5,0,0,0,0,0,0,0,0
9,2016,11,Home,JAC,W,19-26,1,2,15,15,15,0,0,0,0,0,0,0,0
10,2016,12,Home,MIN,W,13-16,4,11,54,13.5,20,0,0,0,0,0,0,0,0
11,2016,13,Away,NO,W,28-13,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2016,14,Home,CHI,W,17-20,4,5,67,16.8,48,0,0,0,0,0,0,0,0
13,2016,15,Away,NYG,L,6-17,3,5,41,13.7,21,0,0,0,0,0,0,0,0
14,2016,16,Away,DAL,L,21-42,1,7,16,16,16,0,0,0,0,0,0,0,0
15,2016,17,Home,GB,L,31-24,5,9,76,15.2,30,0,0,0,0,0,0,0,0
0,2017,1,Home,ARI,W,23-35,2,2,37,18.5,31,1,0,0,0,0,0,0,0
1,2017,2,Away,NYG,W,24-10,1,5,27,27,27,1,0,0,0,0,0,0,0
2,2017,3,Home,ATL,L,30-26,3,6,24,8,12,0,0,0,0,0,0,0,0
3,2017,4,Away,MIN,W,14-7,2,5,42,21,38,0,0,0,0,0,0,0,0
4,2017,5,Home,CAR,L,27-24,6,8,54,9,12,0,0,0,0,0,0,0,0
5,2017,6,Away,NO,L,38-52,6,14,96,16,38,1,0,0,0,0,0,0,0
6,2017,8,Home,PIT,L,20-15,6,11,128,21.3,43,0,0,0,0,0,0,0,0
7,2017,9,Away,GB,W,30-17,7,11,107,15.3,25,2,0,0,0,0,0,0,0
8,2017,10,Home,CLE,W,24-38,1,2,22,22,22,0,0,0,0,0,0,0,0
9,2017,11,Away,CHI,W,27-24,4,7,85,21.3,28,1,0,0,0,0,0,0,0
10,2017,12,Home,MIN,L,30-23,6,9,109,18.2,43,2,0,0,0,0,0,0,0
11,2017,13,Away,BAL,L,20-44,4,8,90,22.5,46,0,0,0,0,0,0,0,0
12,2017,14,Away,TB,W,24-21,3,4,64,21.3,38,0,0,0,0,0,0,0,0
13,2017,15,Home,CHI,W,10-20,3,5,85,28.3,58,0,0,0,0,0,0,0,0
14,2017,16,Away,CIN,L,17-26,3,5,50,16.7,31,0,0,0,0,0,0,0,0
15,2017,17,Home,GB,W,11-35,4,5,81,20.3,56,1,0,0,0,0,0,0,0
0,2018,1,Home,NYJ,L,48-17,4,8,54,13.5,28,0,0,0,0,0,0,0,0
1,2018,2,Away,SF,L,27-30,4,9,54,13.5,19,1,0,0,0,0,0,0,0
2,2018,3,Home,NE,W,10-26,4,6,69,17.3,33,1,0,0,0,0,0,0,0
3,2018,4,Away,DAL,L,24-26,3,6,56,18.7,34,0,0,0,0,0,0,0,0
4,2018,5,Home,GB,W,23-31,1,4,8,8,8,1,0,0,0,0,0,0,0
5,2018,7,Away,MIA,W,32-21,3,4,29,9.7,16,0,0,0,0,0,0,0,0
6,2018,8,Home,SEA,L,28-14,7,10,117,16.7,39,2,0,0,0,0,0,0,0
7,2018,9,Away,MIN,L,9-24,6,8,66,11,18,0,0,0,0,0,0,0,0
8,2018,10,Away,CHI,L,22-34,3,7,55,18.3,32,0,0,0,0,0,0,0,0
9,2018,11,Home,CAR,W,19-20,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2018,12,Home,CHI,L,23-16,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2018,13,Home,LAR,L,30-16,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2018,14,Away,ARI,W,17-3,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2018,15,Away,BUF,L,13-14,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2018,16,Home,MIN,L,27-9,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Away,GB,W,31-0,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2019,1,Away,ARI,T,27-27,4,4,56,14,23,0,1,4,4,4,0,0,0
1,2019,2,Home,LAC,W,10-13,5,6,43,8.6,24,0,0,0,0,0,0,0,0
2,2019,3,Away,PHI,W,27-24,6,9,101,16.8,27,1,0,0,0,0,0,0,0
3,2019,4,Home,KC,L,34-30,3,5,77,25.7,33,0,0,0,0,0,0,0,0
4,2019,6,Away,GB,L,22-23,2,5,17,8.5,11,0,0,0,0,0,0,0,0
5,2019,7,Home,MIN,L,42-30,10,13,93,9.3,24,4,0,0,0,0,0,0,0
6,2019,8,Home,NYG,W,26-31,4,5,22,5.5,6,0,0,0,0,0,0,0,0
7,2019,9,Away,OAK,L,24-31,8,10,126,15.8,47,1,0,0,0,0,0,0,0
8,2019,10,Away,CHI,L,13-20,5,5,77,15.4,22,0,0,0,0,0,0,0,0
9,2019,11,Home,DAL,L,35-27,4,5,43,10.8,25,2,1,-4,-4,-4,0,0,0
10,2019,12,Away,WAS,L,16-19,5,11,46,9.2,14,0,0,0,0,0,0,0,0
11,2019,13,Home,CHI,L,24-20,3,6,40,13.3,19,1,0,0,0,0,0,0,0
12,2019,14,Away,MIN,L,7-20,3,7,38,12.7,18,0,0,0,0,0,0,0,0
13,2019,15,Home,TB,L,38-17,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Away,DEN,L,17-27,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Home,GB,L,23-20,-,-,-,-,-,-,-,-,-,-,-,-,-
