,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
1,2018,2,Away,JAC,L,20-31,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2018,3,Away,DET,L,10-26,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2018,4,Home,MIA,W,7-38,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2018,5,Home,IND,W,24-38,7,9,57,8.1,13,0,0,0,0,0,0,0,0
5,2018,6,Home,KC,W,40-43,4,7,54,13.5,21,1,1,7,7,7,0,0,0
6,2018,7,Away,CHI,W,38-31,5,8,36,7.2,11,1,0,0,0,0,0,1,0
7,2018,8,Away,BUF,W,25-6,9,10,104,11.6,26,0,2,13,6.5,7,0,0,0
8,2018,9,Home,GB,W,17-31,6,10,71,11.8,33,0,2,28,14,17,0,0,0
9,2018,10,Away,TEN,L,10-34,9,12,104,11.6,30,0,0,0,0,0,0,0,0
10,2018,12,Away,NYJ,W,27-13,4,5,84,21,36,1,0,0,0,0,0,0,0
11,2018,13,Home,MIN,W,10-24,3,8,25,8.3,13,0,2,35,17.5,20,0,0,0
12,2018,14,Away,MIA,L,33-34,9,12,86,9.6,20,1,0,0,0,0,0,0,0
13,2018,15,Away,PIT,L,10-17,7,11,90,12.9,34,0,0,0,0,0,0,0,0
14,2018,16,Home,BUF,W,12-24,6,10,70,11.7,32,1,0,0,0,0,0,0,0
15,2018,17,Home,NYJ,W,3-38,5,6,69,13.8,18,1,2,24,12,18,0,0,0
0,2019,1,Home,PIT,W,3-33,6,11,83,13.8,24,0,1,8,8,8,0,0,0
1,2019,2,Away,MIA,W,43-0,4,4,51,12.8,18,0,1,1,1,1,0,0,0
2,2019,3,Home,NYJ,W,14-30,7,10,62,8.9,15,1,0,0,0,0,0,0,0
3,2019,4,Away,BUF,W,16-10,4,7,30,7.5,10,0,0,0,0,0,0,1,0
4,2019,5,Away,WAS,W,33-7,8,9,110,13.8,31,1,0,0,0,0,0,0,0
5,2019,6,Home,NYG,W,14-35,9,15,113,12.6,36,0,0,0,0,0,0,0,0
6,2019,7,Away,NYJ,W,33-0,7,12,47,6.7,14,0,3,20,6.7,9,0,0,0
7,2019,8,Home,CLE,W,13-27,8,11,78,9.8,23,2,1,-3,-3,-3,0,0,0
8,2019,9,Away,BAL,L,20-37,10,11,89,8.9,25,0,0,0,0,0,0,1,1
9,2019,11,Away,PHI,W,17-10,5,10,53,10.6,14,0,0,0,0,0,0,0,0
10,2019,12,Home,DAL,W,9-13,8,12,93,11.6,23,0,0,0,0,0,0,0,0
11,2019,13,Away,HOU,L,22-28,6,11,106,17.7,44,1,1,-7,-7,-7,0,0,0
12,2019,14,Home,KC,L,23-16,8,12,95,11.9,37,1,1,8,8,8,0,0,0
13,2019,15,Away,CIN,W,34-13,2,5,9,4.5,11,0,0,0,0,0,0,0,0
14,2019,16,Home,BUF,W,17-24,5,6,72,14.4,30,0,0,0,0,0,0,0,0
15,2019,17,Home,MIA,L,27-24,3,7,26,8.7,14,0,0,0,0,0,0,1,0
