,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2014,1,Away,CHI,W,23-20,3,4,31,10.3,25,0,0,0,0,0,0,0,0
1,2014,2,Home,MIA,W,10-29,8,11,117,14.6,30,1,0,0,0,0,0,0,0
2,2014,3,Home,SD,L,22-10,2,8,19,9.5,16,0,0,0,0,0,0,0,0
3,2014,4,Away,HOU,L,17-23,4,9,30,7.5,10,1,0,0,0,0,0,0,0
4,2014,5,Away,DET,W,17-14,7,12,87,12.4,22,0,0,0,0,0,0,0,0
5,2014,6,Home,NE,L,37-22,2,3,27,13.5,20,0,0,0,0,0,0,0,0
6,2014,7,Home,MIN,W,16-17,9,14,122,13.6,26,2,0,0,0,0,0,0,0
7,2014,8,Away,NYJ,W,43-23,3,6,157,52.3,84,1,0,0,0,0,0,0,0
8,2014,10,Home,KC,L,17-13,4,10,27,6.8,8,0,0,0,0,0,0,0,0
9,2014,11,Away,MIA,L,9-22,3,7,32,10.7,18,0,1,3,3,3,0,0,0
10,2014,12,Home,NYJ,W,3-38,3,5,35,11.7,17,0,0,0,0,0,0,0,0
11,2014,13,Home,CLE,W,10-26,3,9,11,3.7,5,0,0,0,0,0,0,0,0
12,2014,14,Away,DEN,L,17-24,7,12,127,18.1,35,0,0,0,0,0,0,1,1
13,2014,15,Home,GB,W,13-21,1,6,28,28,28,0,0,0,0,0,0,0,0
14,2014,16,Away,OAK,L,24-26,3,7,75,25,42,1,0,0,0,0,0,0,0
15,2014,17,Away,NE,W,17-9,3,5,57,19,43,0,1,5,5,5,0,0,0
0,2015,1,Home,IND,W,14-27,0,3,0,0,0,0,0,0,0,0,0,0,0
1,2015,2,Home,NE,L,40-32,6,8,60,10,24,1,0,0,0,0,0,0,0
2,2015,3,Away,MIA,W,41-14,1,2,39,39,39,0,0,0,0,0,0,0,0
3,2015,4,Away,BUF,L,24-10,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2015,5,Away,TEN,W,14-13,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2015,6,Home,CIN,L,34-21,4,5,48,12,22,1,0,0,0,0,0,0,0
6,2015,7,Away,JAC,L,31-34,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2015,9,Home,MIA,W,17-33,8,8,168,21,63,1,0,0,0,0,0,0,0
8,2015,10,Away,NYJ,W,22-17,3,7,14,4.7,6,0,0,0,0,0,0,0,0
9,2015,11,Away,NE,L,13-20,3,6,39,13,16,0,0,0,0,0,0,0,0
10,2015,12,Away,KC,L,22-30,6,10,158,26.3,48,2,0,0,0,0,0,0,0
11,2015,13,Home,HOU,W,21-30,3,4,109,36.3,53,1,0,0,0,0,0,0,0
12,2015,14,Away,PHI,L,20-23,5,12,81,16.2,47,1,1,1,1,1,0,0,0
13,2015,15,Away,WAS,L,25-35,5,10,111,22.2,48,2,0,0,0,0,0,0,0
14,2015,16,Home,DAL,W,6-16,5,6,84,16.8,37,0,0,0,0,0,0,0,0
15,2015,17,Home,NYJ,W,17-22,11,15,136,12.4,38,0,0,0,0,0,0,0,0
0,2016,1,Away,BAL,L,7-13,4,6,43,10.8,19,0,0,0,0,0,0,0,0
1,2016,2,Home,NYJ,L,37-31,2,5,20,10,11,0,0,0,0,0,0,0,0
2,2016,3,Away,BUF,W,18-33,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2016,4,Away,NE,W,16-0,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2016,5,Away,LAR,W,30-19,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2016,6,Away,BUF,W,16-45,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2016,7,Away,MIA,L,25-28,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2016,8,Away,BUF,L,41-25,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2016,9,Away,SEA,L,25-31,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2016,11,Away,CIN,W,16-12,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2016,12,Home,JAC,W,21-28,3,3,80,26.7,62,0,0,0,0,0,0,0,0
11,2016,13,Away,OAK,L,24-38,3,9,38,12.7,16,0,0,0,0,0,0,0,0
12,2016,14,Home,PIT,L,27-20,4,6,54,13.5,18,1,0,0,0,0,0,0,0
13,2016,15,Home,CLE,W,13-33,1,4,10,10,10,0,0,0,0,0,0,0,0
14,2016,16,Home,MIA,L,34-31,7,10,154,22,53,1,0,0,0,0,0,0,0
15,2016,17,Away,NYJ,L,10-30,4,9,31,7.8,14,0,0,0,0,0,0,0,0
0,2017,1,Home,IND,W,9-46,5,5,58,11.6,24,0,0,0,0,0,0,0,0
1,2017,2,Home,WAS,L,27-20,2,2,30,15,28,0,0,0,0,0,0,0,0
2,2017,3,Away,SF,W,41-39,6,7,106,17.7,47,2,0,0,0,0,0,0,0
3,2017,4,Away,DAL,W,35-30,1,2,17,17,17,0,0,0,0,0,0,0,0
4,2017,5,Home,SEA,L,16-10,0,4,0,0,0,0,0,0,0,0,0,0,0
5,2017,6,Away,JAC,W,27-17,1,4,11,11,11,0,0,0,0,0,0,0,0
6,2017,7,Home,ARI,W,0-33,3,5,42,14,16,0,0,0,0,0,0,0,0
7,2017,9,Away,NYG,W,51-17,1,2,67,67,67,1,0,0,0,0,0,0,0
8,2017,10,Home,HOU,W,7-33,2,3,41,20.5,24,1,0,0,0,0,0,0,0
9,2017,11,Away,MIN,L,7-24,3,4,36,12,15,0,0,0,0,0,0,0,0
10,2017,12,Home,NO,W,20-26,4,9,82,20.5,31,1,0,0,0,0,0,0,0
11,2017,13,Away,ARI,W,32-16,3,4,38,12.7,14,1,0,0,0,0,0,0,0
12,2017,14,Home,PHI,L,43-35,3,7,21,7,15,1,0,0,0,0,0,0,0
13,2017,15,Away,SEA,W,42-7,2,5,14,7,7,0,0,0,0,0,0,0,0
14,2017,16,Away,TEN,W,27-23,3,7,30,10,16,1,0,0,0,0,0,0,0
15,2017,17,Away,LAR,L,34-13,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2018,1,Away,LAC,W,38-28,3,5,21,7,16,0,0,0,0,0,0,0,0
1,2018,2,Away,PIT,W,42-37,6,7,100,16.7,40,0,1,31,31,31,0,0,0
2,2018,3,Home,SF,W,27-38,5,8,55,11,15,1,2,20,10,11,0,1,0
3,2018,4,Away,DEN,W,27-23,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2018,5,Home,JAC,W,14-30,6,8,78,13,33,0,0,0,0,0,0,0,0
5,2018,6,Away,NE,L,40-43,2,4,18,9,15,0,1,-1,-1,-1,0,0,0
6,2018,7,Home,CIN,W,10-45,4,7,74,18.5,50,0,0,0,0,0,0,0,0
7,2018,8,Home,DEN,W,23-30,8,9,107,13.4,24,2,0,0,0,0,0,0,0
8,2018,9,Away,CLE,W,37-21,5,5,62,12.4,23,0,1,2,2,2,0,0,0
9,2018,10,Home,ARI,W,14-26,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2018,11,Away,LAR,L,51-54,1,1,4,4,4,0,0,0,0,0,0,0,0
11,2018,13,Away,OAK,W,40-33,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2018,14,Home,BAL,W,24-27,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2018,15,Home,LAC,L,29-28,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2018,16,Away,SEA,L,31-38,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Home,OAK,W,3-35,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2019,1,Away,JAC,W,40-26,9,11,198,22,68,3,0,0,0,0,0,0,0
1,2019,2,Away,OAK,W,28-10,6,13,49,8.2,14,0,0,0,0,0,0,0,0
2,2019,3,Home,BAL,W,28-33,5,8,64,12.8,36,0,0,0,0,0,0,1,0
3,2019,4,Away,DET,W,34-30,3,6,54,18,30,0,0,0,0,0,0,1,1
4,2019,5,Home,IND,L,19-13,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2019,6,Home,HOU,L,31-24,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2019,7,Away,DEN,W,30-6,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2019,8,Home,GB,L,31-24,5,8,45,9,25,0,0,0,0,0,0,0,0
8,2019,9,Home,MIN,W,23-26,7,10,63,9,17,0,0,0,0,0,0,0,0
9,2019,10,Away,TEN,L,32-35,5,9,39,7.8,10,0,2,12,6,11,0,0,0
10,2019,11,Away,LAC,W,24-17,2,3,26,13,15,0,0,0,0,0,0,0,0
11,2019,13,Home,OAK,W,9-40,0,3,0,0,0,0,0,0,0,0,0,0,0
12,2019,14,Away,NE,W,23-16,4,8,50,12.5,23,0,0,0,0,0,0,0,0
13,2019,15,Home,DEN,W,3-23,3,4,49,16.3,29,0,0,0,0,0,0,0,0
14,2019,16,Away,CHI,W,26-3,2,5,28,14,17,0,0,0,0,0,0,0,0
15,2019,17,Home,LAC,W,21-31,1,2,8,8,8,0,0,0,0,0,0,0,0
