,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2016,1,Away,NYJ,W,23-22,2,3,24,12,14,0,0,0,0,0,0,0,0
1,2016,2,Away,PIT,L,16-24,6,8,78,13,29,0,0,0,0,0,0,1,1
2,2016,3,Home,DEN,L,29-17,3,4,18,6,9,0,0,0,0,0,0,0,0
3,2016,4,Home,MIA,W,7-22,1,3,10,10,10,0,0,0,0,0,0,0,0
4,2016,5,Away,DAL,L,14-28,3,5,33,11,20,0,0,0,0,0,0,0,0
5,2016,6,Away,NE,L,17-35,4,5,79,19.8,30,0,0,0,0,0,0,0,0
6,2016,7,Home,CLE,W,17-31,1,3,3,3,3,0,0,0,0,0,0,0,0
7,2016,8,Home,WAS,T,27-27,5,7,38,7.6,9,0,1,3,3,3,0,0,0
8,2016,10,Away,NYG,L,20-21,2,4,12,6,11,0,0,0,0,0,0,0,0
9,2016,11,Home,BUF,L,16-12,6,8,54,9,13,1,0,0,0,0,0,0,0
10,2016,12,Away,BAL,L,14-19,5,9,62,12.4,22,0,0,0,0,0,0,0,0
11,2016,13,Home,PHI,W,14-32,4,6,66,16.5,29,0,0,0,0,0,0,0,0
12,2016,14,Away,CLE,W,23-10,6,6,49,8.2,11,0,2,40,20,39,0,0,0
13,2016,15,Home,PIT,L,24-20,2,3,13,6.5,8,0,0,0,0,0,0,0,0
14,2016,16,Away,HOU,L,10-12,2,4,25,12.5,21,0,0,0,0,0,0,0,0
15,2016,17,Home,BAL,W,10-27,2,3,39,19.5,26,0,1,15,15,15,0,0,0
0,2017,1,Home,BAL,L,20-0,1,4,11,11,11,0,0,0,0,0,0,0,0
1,2017,2,Home,HOU,L,13-9,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2017,3,Away,GB,L,24-27,1,1,11,11,11,0,0,0,0,0,0,0,0
3,2017,4,Away,CLE,W,31-7,2,2,15,7.5,9,0,0,0,0,0,0,0,0
4,2017,5,Home,BUF,W,16-20,2,2,6,3,5,0,0,0,0,0,0,0,0
5,2017,7,Away,PIT,L,14-29,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2017,8,Home,IND,W,23-24,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2017,9,Away,JAC,L,7-23,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2017,10,Away,TEN,L,20-24,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2017,11,Away,DEN,W,20-17,1,1,5,5,5,0,0,0,0,0,0,0,0
10,2017,12,Home,CLE,W,16-30,2,2,17,8.5,9,1,0,0,0,0,0,0,0
11,2017,13,Home,PIT,L,23-20,2,3,15,7.5,12,0,0,0,0,0,0,0,0
12,2017,14,Home,CHI,L,33-7,1,4,15,15,15,0,0,0,0,0,0,0,0
13,2017,15,Away,MIN,L,7-34,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2017,16,Home,DET,W,17-26,5,6,39,7.8,10,0,0,0,0,0,0,0,0
15,2017,17,Away,BAL,W,31-27,5,7,91,18.2,49,1,0,0,0,0,0,0,0
0,2018,1,Away,IND,W,34-23,3,5,26,8.7,17,0,0,0,0,0,0,0,0
1,2018,2,Home,BAL,W,23-34,6,9,91,15.2,27,1,0,0,0,0,0,0,0
2,2018,3,Away,CAR,L,21-31,6,7,132,22,49,1,1,5,5,5,0,0,0
3,2018,4,Away,ATL,W,37-36,11,15,100,9.1,13,0,0,0,0,0,0,0,0
4,2018,5,Home,MIA,W,17-27,4,7,44,11,31,0,0,0,0,0,0,0,0
5,2018,6,Home,PIT,L,28-21,7,9,62,8.9,16,2,0,0,0,0,0,0,0
6,2018,7,Away,KC,L,10-45,3,4,27,9,13,0,0,0,0,0,0,0,0
7,2018,8,Home,TB,W,34-37,9,10,138,15.3,28,1,1,-2,-2,-2,0,0,0
8,2018,10,Home,NO,L,51-14,3,4,65,21.7,36,0,0,0,0,0,0,0,0
9,2018,11,Away,BAL,L,21-24,4,11,71,17.8,32,0,0,0,0,0,0,0,0
10,2018,12,Home,CLE,L,35-20,7,8,85,12.1,28,1,0,0,0,0,0,0,0
11,2018,13,Home,DEN,L,24-10,6,8,97,16.2,23,0,0,0,0,0,0,0,0
12,2018,14,Away,LAC,L,21-26,3,6,52,17.3,20,0,0,0,0,0,0,0,0
13,2018,15,Home,OAK,W,16-30,4,5,38,9.5,21,1,0,0,0,0,0,0,0
14,2018,16,Away,CLE,L,18-26,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2018,17,Away,PIT,L,13-16,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2019,1,Away,SEA,L,20-21,8,12,60,7.5,14,0,1,3,3,3,0,0,0
1,2019,2,Home,SF,L,41-17,10,10,122,12.2,47,0,0,0,0,0,0,0,0
2,2019,3,Away,BUF,L,17-21,6,11,68,11.3,26,0,0,0,0,0,0,0,0
3,2019,4,Away,PIT,L,3-27,3,6,33,11,15,0,0,0,0,0,0,0,0
4,2019,5,Home,ARI,L,26-23,10,14,123,12.3,42,1,0,0,0,0,0,0,0
5,2019,6,Away,BAL,L,17-23,3,7,10,3.3,5,0,0,0,0,0,0,0,0
6,2019,7,Home,JAC,L,27-17,5,14,55,11,19,0,0,0,0,0,0,1,1
7,2019,8,Away,LAR,L,10-24,6,9,65,10.8,22,0,1,3,3,3,0,0,0
8,2019,10,Home,BAL,L,49-13,6,8,62,10.3,24,0,0,0,0,0,0,0,0
9,2019,11,Away,OAK,L,10-17,1,3,0,0,0,0,1,10,10,10,0,0,0
10,2019,12,Home,PIT,L,16-10,5,9,101,20.2,47,1,0,0,0,0,0,1,1
11,2019,13,Home,NYJ,W,6-22,5,10,59,11.8,17,1,0,0,0,0,0,0,0
12,2019,14,Away,CLE,L,19-27,5,6,75,15,21,0,1,7,7,7,0,0,0
13,2019,15,Home,NE,L,34-13,3,7,26,8.7,16,0,0,0,0,0,0,0,0
14,2019,16,Away,MIA,L,35-38,9,15,128,14.2,34,2,0,0,0,0,0,0,0
15,2019,17,Home,CLE,W,23-33,5,7,59,11.8,22,0,0,0,0,0,0,0,0
