,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2017,1,Away,MIA,-,,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2017,2,Away,TB,W,7-29,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2017,3,Away,MIN,L,17-34,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2017,4,Away,TB,W,23-25,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2017,5,Away,TB,L,19-14,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2017,6,Away,ARI,L,33-38,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2017,7,Away,BUF,L,27-30,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2017,8,Away,TB,L,17-3,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2017,9,Away,NO,L,10-30,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2017,10,Away,TB,W,10-15,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2017,11,Away,MIA,W,30-20,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2017,12,Away,ATL,L,20-34,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2017,13,Away,GB,L,20-26,0,0,0,0,0,0,1,4,4,4,0,0,0
13,2017,14,Away,TB,L,24-21,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2017,15,Away,TB,L,24-21,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2017,16,Away,CAR,L,19-22,1,1,18,18,18,1,0,0,0,0,0,0,0
16,2017,17,Home,NO,W,24-31,0,0,0,0,0,0,2,4,2,8,0,0,0
0,2018,1,Away,NO,W,48-40,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2018,2,Away,TB,W,21-27,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2018,3,Away,TB,L,30-27,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2018,4,Away,CHI,L,10-48,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2018,6,Away,ATL,L,29-34,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2018,7,Away,TB,W,23-26,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2018,8,Away,CIN,L,34-37,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2018,9,Away,CAR,L,28-42,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2018,10,Away,TB,L,16-3,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2018,11,Away,NYG,L,35-38,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2018,12,Away,TB,W,9-27,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2018,13,Home,CAR,W,17-24,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2018,14,Home,NO,L,28-14,1,1,8,8,8,0,0,0,0,0,0,0,0
13,2018,15,Away,BAL,L,12-20,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2018,16,Away,DAL,L,20-27,2,3,28,14,25,0,0,0,0,0,0,0,0
15,2018,17,Home,ATL,L,34-32,1,1,16,16,16,0,0,0,0,0,0,0,0
0,2019,1,Home,SF,W,31-17,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2019,2,Away,CAR,W,20-14,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2019,3,Home,NYG,W,32-31,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2019,4,Away,LAR,W,55-40,1,4,14,14,14,0,0,0,0,0,0,0,0
4,2019,5,Away,NO,W,24-31,1,2,11,11,11,0,0,0,0,0,0,0,0
5,2019,6,Home,CAR,W,37-26,1,3,10,10,10,0,0,0,0,0,0,2,1
