,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2013,1,Home,TEN,L,16-9,7,12,57,8.1,20,0,0,0,0,0,0,0,0
1,2013,2,Away,CIN,L,10-20,5,10,78,15.6,43,0,0,0,0,0,0,0,0
2,2013,3,Home,CHI,L,40-23,4,8,39,9.8,22,0,0,0,0,0,0,0,0
3,2013,4,Away,MIN,L,27-34,4,8,57,14.3,36,0,0,0,0,0,0,0,0
4,2013,6,Away,NYJ,W,19-6,3,6,70,23.3,55,1,0,0,0,0,0,1,0
5,2013,7,Home,BAL,W,16-19,1,2,7,7,7,0,0,0,0,0,0,0,0
6,2013,8,Away,OAK,L,18-21,7,11,88,12.6,33,1,0,0,0,0,0,0,0
7,2013,9,Away,NE,L,31-55,6,11,98,16.3,42,0,0,0,0,0,0,0,0
8,2013,10,Home,BUF,W,10-23,4,6,13,3.3,9,0,1,25,25,25,0,0,0
9,2013,11,Home,DET,W,27-37,1,2,2,2,2,0,0,0,0,0,0,0,0
10,2013,12,Away,CLE,W,27-11,6,7,52,8.7,14,1,0,0,0,0,0,0,0
11,2013,13,Away,BAL,L,20-22,6,11,43,7.2,15,1,0,0,0,0,0,0,0
12,2013,14,Home,MIA,L,34-28,4,6,65,16.3,21,1,0,0,0,0,0,0,0
13,2013,15,Home,CIN,W,20-30,5,6,38,7.6,21,0,0,0,0,0,0,0,0
14,2013,16,Away,GB,W,38-31,2,2,7,3.5,6,1,0,0,0,0,0,0,0
15,2013,17,Home,CLE,W,7-20,2,4,26,13,17,0,0,0,0,0,0,0,0
0,2014,1,Home,IND,W,24-31,6,9,77,12.8,40,0,1,11,11,11,0,0,0
1,2014,2,Home,KC,W,17-24,8,9,108,13.5,48,0,1,-2,-2,-2,0,0,0
2,2014,3,Away,SEA,L,20-26,11,15,149,13.5,42,0,0,0,0,0,0,0,0
3,2014,5,Home,ARI,W,20-41,7,9,101,14.4,30,0,2,8,4,5,0,0,0
4,2014,6,Away,NYJ,W,31-17,3,6,38,12.7,20,0,0,0,0,0,0,0,0
5,2014,7,Home,SF,W,17-42,3,3,41,13.7,20,1,0,0,0,0,0,0,0
6,2014,8,Home,SD,W,21-35,9,9,120,13.3,38,3,1,6,6,6,0,1,0
7,2014,9,Away,NE,L,21-43,10,16,151,15.1,28,0,0,0,0,0,0,0,0
8,2014,10,Away,OAK,W,41-17,5,8,67,13.4,32,2,1,5,5,5,0,0,0
9,2014,11,Away,STL,L,7-22,5,8,102,20.4,42,1,0,0,0,0,0,0,0
10,2014,12,Home,MIA,W,36-39,9,13,125,13.9,35,0,1,3,3,3,0,0,0
11,2014,13,Away,KC,W,29-16,6,11,73,12.2,23,0,0,0,0,0,0,0,0
12,2014,14,Home,BUF,W,17-24,4,6,56,14,37,0,1,13,13,13,0,0,0
13,2014,15,Away,SD,W,22-10,3,3,53,17.7,33,0,0,0,0,0,0,0,0
14,2014,16,Away,CIN,L,28-37,6,7,70,11.7,33,2,0,0,0,0,0,0,0
15,2014,17,Home,OAK,W,14-47,6,9,73,12.2,31,0,0,0,0,0,0,0,0
0,2015,1,Home,BAL,W,13-19,8,12,65,8.1,18,0,0,0,0,0,0,0,0
1,2015,2,Away,KC,W,31-24,8,14,87,10.9,19,2,1,0,0,0,0,0,0
2,2015,3,Away,DET,W,24-12,6,9,87,14.5,34,0,0,0,0,0,0,0,0
3,2015,4,Home,MIN,W,20-23,3,6,68,22.7,43,0,0,0,0,0,0,0,0
4,2015,5,Away,OAK,W,16-10,9,12,111,12.3,45,0,0,0,0,0,0,0,0
5,2015,6,Away,CLE,W,26-23,4,12,109,27.3,75,1,0,0,0,0,0,0,0
6,2015,8,Home,GB,W,10-29,2,5,22,11,11,0,0,0,0,0,0,0,0
7,2015,9,Away,IND,L,24-27,6,11,90,15,64,1,0,0,0,0,0,0,0
8,2015,10,Home,KC,L,29-13,0,4,0,0,0,0,0,0,0,0,0,0,0
9,2015,11,Away,CHI,W,17-15,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2015,12,Home,NE,W,24-30,6,9,113,18.8,39,0,0,0,0,0,0,0,0
11,2015,13,Away,SD,W,17-3,3,8,19,6.3,9,0,1,5,5,5,0,0,0
12,2015,14,Home,OAK,L,15-12,2,6,17,8.5,11,0,0,0,0,0,0,1,1
13,2015,15,Away,PIT,L,27-34,10,16,181,18.1,61,1,1,24,24,24,0,0,0
14,2015,16,Home,CIN,W,17-20,4,5,67,16.8,35,1,0,0,0,0,0,0,0
15,2015,17,Home,SD,W,20-27,5,8,99,19.8,46,0,0,0,0,0,0,1,1
