,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2014,1,Away,ATL,L,34-37,7,8,77,11,32,1,1,18,18,18,0,0,0
1,2014,2,Away,CLE,L,24-26,3,6,17,5.7,13,0,2,31,15.5,28,0,0,0
2,2014,3,Home,MIN,W,9-20,8,10,74,9.3,19,0,0,0,0,0,0,0,0
3,2014,4,Away,DAL,L,17-38,5,6,31,6.2,12,0,0,0,0,0,0,0,0
4,2014,5,Home,TB,W,31-37,9,11,56,6.2,16,0,2,15,7.5,12,0,0,0
5,2014,7,Away,DET,L,23-24,2,3,23,11.5,14,0,0,0,0,0,0,0,0
6,2014,8,Home,GB,W,23-44,6,7,94,15.7,50,1,1,4,4,4,1,0,0
7,2014,9,Away,CAR,W,28-10,3,3,38,12.7,18,0,0,0,0,0,0,0,0
8,2014,10,Home,SF,L,27-24,5,8,90,18,40,1,0,0,0,0,0,0,0
9,2014,11,Home,CIN,L,27-10,5,7,50,10,14,0,1,5,5,5,0,1,0
10,2014,12,Away,NO,L,34-27,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2014,13,Away,PIT,W,35-32,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2014,14,Away,NO,L,41-10,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2014,15,Away,CHI,W,31-15,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2014,16,Away,NO,L,30-14,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2014,17,Away,TB,W,23-20,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2015,1,Away,ARI,L,19-31,4,8,49,12.3,30,0,1,4,4,4,0,0,0
1,2015,2,Home,TB,L,26-19,5,7,62,12.4,21,0,1,-4,-4,-4,0,0,0
2,2015,3,Away,CAR,L,22-27,7,8,79,11.3,16,0,0,0,0,0,0,0,0
3,2015,4,Home,DAL,W,20-26,4,8,25,6.3,13,0,0,0,0,0,0,0,0
