,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2015,1,Away,ARI,L,19-31,1,3,63,63,63,0,0,0,0,0,0,0,0
1,2015,2,Home,TB,L,26-19,4,6,44,11,16,1,0,0,0,0,0,1,1
2,2015,3,Away,CAR,L,22-27,5,7,44,8.8,15,0,0,0,0,0,0,0,0
3,2015,4,Home,DAL,W,20-26,6,6,89,14.8,20,0,0,0,0,0,0,0,0
4,2015,5,Away,PHI,L,17-39,6,11,141,23.5,59,0,0,0,0,0,0,0,0
5,2015,6,Home,ATL,W,21-31,4,5,55,13.8,24,0,0,0,0,0,0,0,0
6,2015,7,Away,IND,W,27-21,3,7,25,8.3,11,0,0,0,0,0,0,0,0
7,2015,8,Home,NYG,W,49-52,6,8,70,11.7,34,2,0,0,0,0,0,0,0
8,2015,9,Home,TEN,L,34-28,6,10,95,15.8,32,0,0,0,0,0,0,0,0
9,2015,10,Away,WAS,L,14-47,0,1,0,0,0,0,0,0,0,0,0,0,0
10,2015,12,Away,HOU,L,6-24,4,7,50,12.5,24,0,0,0,0,0,0,0,0
11,2015,13,Away,NO,L,41-38,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2015,14,Away,TB,W,24-17,7,8,122,17.4,41,0,0,0,0,0,0,0,0
13,2015,15,Home,DET,L,35-27,10,12,76,7.6,15,0,0,0,0,0,0,1,0
14,2015,16,Home,JAC,W,27-38,4,6,75,18.8,36,0,0,0,0,0,0,0,0
15,2015,17,Away,ATL,W,20-17,3,4,35,11.7,22,0,0,0,0,0,0,0,0
0,2016,1,Home,OAK,L,35-34,9,9,172,19.1,49,1,0,0,0,0,0,1,0
1,2016,2,Away,NYG,L,13-16,5,8,54,10.8,17,1,0,0,0,0,0,0,0
2,2016,3,Away,NO,L,45-32,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2016,4,Away,SD,W,35-34,1,1,23,23,23,0,0,0,0,0,0,0,0
4,2016,6,Home,CAR,W,38-41,4,7,47,11.8,21,0,0,0,0,0,0,0,0
5,2016,7,Away,KC,L,21-27,9,11,87,9.7,17,0,0,0,0,0,0,0,0
6,2016,8,Home,SEA,W,20-25,6,8,56,9.3,16,0,0,0,0,0,0,0,0
7,2016,9,Away,SF,W,41-23,3,7,36,12,19,0,0,0,0,0,0,0,0
8,2016,10,Home,DEN,L,25-23,5,7,47,9.4,24,2,0,0,0,0,0,0,0
9,2016,11,Away,CAR,L,20-23,4,5,33,8.3,14,0,0,0,0,0,0,0,0
10,2016,12,Home,LAR,W,21-49,5,7,38,7.6,16,0,0,0,0,0,0,0,0
11,2016,13,Home,DET,L,28-13,2,6,38,19,24,0,0,0,0,0,0,0,0
12,2016,14,Away,TB,L,11-16,6,8,85,14.2,29,0,0,0,0,0,0,0,0
13,2016,15,Away,ARI,W,48-41,8,11,76,9.5,19,0,0,0,0,0,0,0,0
14,2016,16,Home,TB,W,24-31,2,5,21,10.5,14,0,0,0,0,0,0,0,0
15,2016,17,Away,ATL,L,32-38,3,4,82,27.3,35,0,0,0,0,0,0,1,0
0,2017,1,Away,MIN,L,19-29,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2017,2,Away,NO,L,36-20,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2017,3,Away,CAR,W,34-13,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2017,4,Away,MIA,W,20-0,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2017,6,Home,DET,W,38-52,1,3,11,11,11,0,0,0,0,0,0,0,0
5,2017,7,Away,GB,W,26-17,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2017,8,Home,CHI,W,12-20,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2017,9,Home,TB,W,10-30,0,0,0,0,0,0,0,0,0,0,0,1,1
8,2017,10,Away,BUF,W,47-10,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2017,11,Home,WAS,W,31-34,1,2,12,12,12,0,0,0,0,0,0,0,0
10,2017,12,Away,LAR,L,20-26,1,1,9,9,9,0,0,0,0,0,0,0,0
11,2017,13,Home,CAR,W,21-31,2,2,31,15.5,26,0,0,0,0,0,0,0,0
12,2017,14,Away,ATL,L,17-20,1,2,0,0,0,0,0,0,0,0,0,0,0
13,2017,15,Home,NYJ,W,19-31,1,3,23,23,23,0,0,0,0,0,0,0,0
14,2017,16,Home,ATL,W,13-23,1,3,6,6,6,0,0,0,0,0,0,0,0
15,2017,17,Away,TB,L,24-31,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2018,1,Home,BUF,W,3-47,4,6,49,12.3,20,1,0,0,0,0,0,0,0
1,2018,2,Away,CIN,L,23-34,5,8,54,10.8,19,0,0,0,0,0,0,0,0
2,2018,3,Home,DEN,W,14-27,3,5,39,13,17,0,0,0,0,0,0,0,0
3,2018,4,Away,PIT,W,26-14,6,7,56,9.3,14,0,0,0,0,0,0,0,0
4,2018,5,Away,CLE,L,9-12,5,7,55,11,17,0,0,0,0,0,0,0,0
5,2018,6,Away,TEN,W,21-0,7,10,60,8.6,24,0,0,0,0,0,0,0,0
6,2018,7,Home,NO,L,24-23,3,7,23,7.7,9,0,1,13,13,13,0,0,0
7,2018,8,Away,CAR,L,21-36,5,11,54,10.8,19,0,0,0,0,0,0,0,0
8,2018,9,Home,PIT,L,23-16,7,8,58,8.3,26,0,0,0,0,0,0,0,0
9,2018,11,Home,CIN,W,21-24,5,8,51,10.2,17,0,0,0,0,0,0,0,0
10,2018,12,Home,OAK,W,17-34,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2018,13,Away,ATL,W,26-16,1,3,8,8,8,0,0,0,0,0,0,0,0
12,2018,14,Away,KC,L,24-27,5,7,61,12.2,16,0,0,0,0,0,0,0,0
13,2018,15,Home,TB,W,12-20,5,6,58,11.6,28,0,0,0,0,0,0,0,0
14,2018,16,Away,LAC,W,22-10,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2018,17,Home,CLE,W,24-26,1,2,25,25,25,0,0,0,0,0,0,0,0
0,2019,1,Away,MIA,W,59-10,2,3,41,20.5,33,1,0,0,0,0,0,0,0
1,2019,2,Home,ARI,W,17-23,1,1,5,5,5,0,0,0,0,0,0,0,0
2,2019,3,Away,KC,L,28-33,3,5,47,15.7,23,0,0,0,0,0,0,0,0
3,2019,4,Home,CLE,L,40-25,2,2,61,30.5,50,1,0,0,0,0,0,0,0
