,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2018,1,Home,ATL,W,12-18,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2018,2,Away,TB,L,21-27,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2018,3,Home,IND,W,16-20,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2018,4,Away,TEN,L,23-26,8,9,105,13.1,31,1,0,0,0,0,0,1,0
4,2018,5,Home,MIN,L,23-21,2,8,39,19.5,31,0,0,0,0,0,0,0,0
5,2018,6,Away,NYG,W,34-13,8,12,74,9.3,17,2,0,0,0,0,0,0,0
6,2018,7,Home,CAR,L,21-17,7,10,88,12.6,29,1,0,0,0,0,0,0,0
7,2018,8,Away,JAC,W,24-18,4,5,35,8.8,13,0,0,0,0,0,0,0,0
8,2018,10,Home,DAL,L,27-20,4,8,48,12,17,0,0,0,0,0,0,0,0
9,2018,11,Away,NO,L,7-48,4,5,33,8.3,12,0,0,0,0,0,0,0,0
10,2018,12,Home,NYG,W,22-25,3,3,39,13,21,0,0,0,0,0,0,0,0
11,2018,13,Home,WAS,W,13-28,3,5,31,10.3,16,0,0,0,0,0,0,0,0
12,2018,14,Away,DAL,L,23-29,6,9,50,8.3,12,1,0,0,0,0,0,0,0
13,2018,15,Away,LAR,W,30-23,8,8,160,20,50,0,0,0,0,0,0,0,0
14,2018,16,Home,HOU,W,30-32,3,5,82,27.3,52,0,0,0,0,0,0,0,0
15,2018,17,Away,WAS,W,24-0,5,5,59,11.8,19,1,0,0,0,0,0,0,0
0,2019,1,Home,WAS,W,27-32,5,7,49,9.8,16,1,1,2,2,2,1,0,0
1,2019,2,Away,ATL,L,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,3,Home,DET,L,27-24,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2019,4,Away,GB,W,34-27,3,9,38,12.7,16,1,0,0,0,0,0,0,0
4,2019,5,Home,NYJ,W,6-31,6,8,52,8.7,13,0,0,0,0,0,0,0,0
5,2019,6,Away,MIN,L,20-38,10,12,76,7.6,26,1,0,0,0,0,0,0,0
6,2019,7,Away,DAL,L,10-37,2,5,38,19,30,0,0,0,0,0,0,0,0
7,2019,8,Away,BUF,W,31-13,4,6,64,16,38,0,0,0,0,0,0,0,0
8,2019,9,Home,CHI,W,14-22,4,8,36,9,13,0,0,0,0,0,0,0,0
9,2019,11,Home,NE,L,17-10,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2019,12,Home,SEA,L,17-9,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2019,13,Away,MIA,L,31-37,9,16,137,15.2,27,1,0,0,0,0,0,0,0
12,2019,14,Home,NYG,W,17-23,0,2,0,0,0,0,0,0,0,0,0,0,0
13,2019,15,Away,WAS,W,37-27,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Home,DAL,W,9-17,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Away,NYG,W,34-17,-,-,-,-,-,-,-,-,-,-,-,-,-
