,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2018,1,Home,SEA,W,24-27,2,5,45,22.5,25,0,0,0,0,0,0,0,0
1,2018,2,Home,OAK,W,19-20,1,6,9,9,9,0,0,0,0,0,0,0,0
2,2018,3,Away,BAL,L,14-27,2,3,37,18.5,21,0,0,0,0,0,0,0,0
3,2018,4,Home,KC,L,27-23,3,6,51,17,42,0,0,0,0,0,0,0,0
4,2018,5,Away,NYJ,L,16-34,2,6,18,9,10,1,0,0,0,0,0,0,0
5,2018,6,Home,LAR,L,23-20,3,4,58,19.3,41,0,0,0,0,0,0,0,0
6,2018,7,Away,ARI,W,45-10,1,3,28,28,28,1,0,0,0,0,0,0,0
7,2018,8,Away,KC,L,23-30,3,4,78,26,42,0,0,0,0,0,0,0,0
8,2018,9,Home,HOU,L,19-17,3,5,57,19,22,0,0,0,0,0,0,0,0
9,2018,11,Away,LAC,W,23-22,3,6,78,26,39,0,0,0,0,0,0,0,0
10,2018,12,Home,PIT,W,17-24,1,4,14,14,14,0,0,0,0,0,0,0,0
11,2018,13,Away,CIN,W,24-10,4,7,85,21.3,30,1,0,0,0,0,0,0,0
12,2018,14,Away,SF,L,14-20,2,6,14,7,10,0,1,-1,-1,-1,0,0,0
13,2018,15,Home,CLE,L,17-16,5,6,42,8.4,13,0,0,0,0,0,0,0,0
14,2018,16,Away,OAK,L,14-27,6,10,65,10.8,20,1,0,0,0,0,0,0,0
15,2018,17,Home,LAC,L,23-9,1,3,25,25,25,0,0,0,0,0,0,0,0
0,2019,1,Away,OAK,L,16-24,7,8,120,17.1,30,0,0,0,0,0,0,0,0
1,2019,2,Home,CHI,L,16-14,4,7,40,10,16,0,0,0,0,0,0,0,0
2,2019,3,Away,GB,L,16-27,5,7,87,17.4,52,0,0,0,0,0,0,0,0
3,2019,4,Home,JAC,L,26-24,6,9,62,10.3,27,2,0,0,0,0,0,0,0
4,2019,5,Away,LAC,W,20-13,4,7,92,23,70,1,0,0,0,0,0,0,0
5,2019,6,Home,TEN,W,0-16,4,8,76,19,41,0,0,0,0,0,0,1,0
6,2019,7,Home,KC,L,30-6,6,8,87,14.5,41,0,0,0,0,0,0,0,0
7,2019,8,Away,IND,L,13-15,3,5,72,24,33,0,0,0,0,0,0,0,0
8,2019,9,Home,CLE,W,19-24,5,8,56,11.2,21,1,1,7,7,7,0,0,0
9,2019,11,Away,MIN,L,23-27,5,9,113,22.6,48,0,2,10,5,9,0,0,0
10,2019,12,Away,BUF,L,3-20,1,8,27,27,27,0,0,0,0,0,0,0,0
11,2019,13,Home,LAC,W,20-23,4,5,74,18.5,33,2,0,0,0,0,0,0,0
12,2019,14,Away,HOU,W,38-24,5,7,34,6.8,11,0,0,0,0,0,0,0,0
13,2019,15,Away,KC,L,3-23,4,10,79,19.8,33,0,0,0,0,0,0,0,0
14,2019,16,Home,DET,W,17-27,5,10,41,8.2,15,0,0,0,0,0,0,0,0
15,2019,17,Home,OAK,W,15-16,4,8,52,13,19,0,0,0,0,0,0,1,0
