,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2014,1,Home,GB,W,16-36,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2014,2,Away,SD,L,21-30,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2014,3,Home,DEN,W,20-26,1,1,7,7,7,0,0,0,0,0,0,0,0
3,2014,5,Away,WAS,W,27-17,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2014,6,Away,SEA,L,30-23,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2014,7,Away,STL,L,26-28,4,5,33,8.3,11,0,0,0,0,0,0,0,0
6,2014,8,Away,CAR,W,13-9,2,3,20,10,11,0,0,0,0,0,0,0,0
7,2014,9,Home,OAK,W,24-30,3,6,12,4,10,0,0,0,0,0,0,0,0
8,2014,10,Home,NYG,W,17-38,0,2,0,0,0,0,0,0,0,0,0,0,0
9,2014,11,Away,KC,L,20-24,3,4,24,8,10,0,0,0,0,0,0,1,0
10,2014,12,Home,ARI,W,3-19,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2014,13,Away,SF,W,19-3,1,1,6,6,6,0,0,0,0,0,0,0,0
12,2014,14,Away,PHI,W,24-14,2,3,27,13.5,20,0,0,0,0,0,0,0,0
13,2014,15,Home,SF,W,7-17,3,5,30,10,11,1,0,0,0,0,0,0,0
14,2014,16,Away,ARI,W,35-6,5,7,52,10.4,22,0,0,0,0,0,0,0,0
15,2014,17,Home,STL,W,6-20,5,7,60,12,32,0,0,0,0,0,0,0,0
0,2015,1,Away,STL,L,31-34,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2015,2,Away,GB,L,17-27,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2015,3,Away,SEA,W,0-26,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2015,4,Away,SEA,W,10-13,-,-,-,-,-,-,-,-,-,-,-,-,-
