,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
3,2019,4,Home,WAS,W,3-24,0,0,0,0,0,0,0,0,0,0,0,2,0
4,2019,5,Away,NYG,L,28-10,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2019,6,Away,NE,L,14-35,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2019,7,Away,NYG,L,27-21,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2019,8,Away,DET,L,26-31,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2019,9,Away,NYG,L,37-18,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2019,10,Away,NYJ,L,27-34,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2019,12,Away,CHI,L,14-19,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2019,13,Away,NYG,L,31-13,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2019,14,Away,PHI,L,17-23,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Away,NYG,W,20-36,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Away,WAS,W,41-35,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Away,NYG,L,34-17,-,-,-,-,-,-,-,-,-,-,-,-,-
