,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2013,1,Home,OAK,W,17-21,3,5,20,6.7,12,0,0,0,0,0,0,0,0
1,2013,2,Home,MIA,L,24-20,6,12,124,20.7,47,0,0,0,0,0,0,0,0
2,2013,3,Away,SF,W,27-7,2,4,13,6.5,8,0,0,0,0,0,0,0,0
3,2013,4,Away,JAC,W,37-3,4,8,45,11.3,18,0,2,6,3,3,0,1,0
4,2013,5,Home,SEA,W,28-34,5,6,140,28,73,2,0,0,0,0,0,0,0
5,2013,6,Away,SD,L,9-19,5,8,43,8.6,11,0,0,0,0,0,0,0,0
6,2013,7,Home,DEN,W,33-39,2,11,27,13.5,19,0,0,0,0,0,0,0,0
7,2013,9,Away,HOU,W,27-24,7,12,121,17.3,58,3,0,0,0,0,0,0,0
8,2013,10,Home,STL,L,38-8,7,8,130,18.6,65,0,0,0,0,0,0,0,0
9,2013,11,Away,TEN,W,30-27,5,9,44,8.8,17,0,0,0,0,0,0,0,0
10,2013,12,Away,ARI,L,11-40,5,9,38,7.6,12,0,0,0,0,0,0,0,0
11,2013,13,Home,TEN,W,14-22,5,7,46,9.2,20,0,0,0,0,0,0,0,0
12,2013,14,Away,CIN,L,28-42,2,5,7,3.5,4,0,0,0,0,0,0,0,0
13,2013,15,Home,HOU,W,3-25,8,12,78,9.8,41,0,0,0,0,0,0,0,0
14,2013,16,Away,KC,W,23-7,5,7,52,10.4,31,0,0,0,0,0,0,0,0
15,2013,17,Home,JAC,W,10-30,11,15,155,14.1,41,0,0,0,0,0,0,0,0
0,2014,1,Away,DEN,L,24-31,5,11,41,8.2,9,0,0,0,0,0,0,0,0
1,2014,2,Home,PHI,L,30-27,6,11,65,10.8,16,0,0,0,0,0,0,0,0
2,2014,3,Away,JAC,W,44-17,5,6,80,16,39,0,0,0,0,0,0,0,0
3,2014,4,Home,TEN,W,17-41,6,10,105,17.5,37,0,1,5,5,5,0,0,0
4,2014,5,Home,BAL,W,13-20,9,12,90,10,21,0,0,0,0,0,0,1,0
5,2014,6,Away,HOU,W,33-28,9,9,223,24.8,49,1,0,0,0,0,0,0,0
6,2014,7,Home,CIN,W,0-27,7,9,107,15.3,46,0,0,0,0,0,0,0,0
7,2014,8,Away,PIT,L,34-51,6,10,155,25.8,45,1,0,0,0,0,0,0,0
8,2014,9,Away,NYG,W,40-24,3,6,71,23.7,31,1,0,0,0,0,0,0,0
9,2014,11,Home,NE,L,42-20,3,7,24,8,13,0,0,0,0,0,0,0,0
10,2014,12,Home,JAC,W,3-23,4,5,122,30.5,73,1,1,15,15,15,0,1,0
11,2014,13,Home,WAS,W,27-49,5,5,62,12.4,25,1,0,0,0,0,0,0,0
12,2014,14,Away,CLE,W,25-24,10,19,150,15,42,2,0,0,0,0,0,1,1
13,2014,15,Home,HOU,W,10-17,4,8,50,12.5,20,0,0,0,0,0,0,0,0
14,2014,16,Away,DAL,L,7-42,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2014,17,Away,TEN,W,27-10,0,3,0,0,0,0,0,0,0,0,0,0,0
0,2015,1,Away,BUF,L,14-27,7,14,88,12.6,30,0,0,0,0,0,0,0,0
1,2015,2,Home,NYJ,L,20-7,4,7,45,11.3,27,0,0,0,0,0,0,0,0
