,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2019,1,Home,ATL,W,12-28,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2019,2,Away,GB,L,16-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2019,3,Home,OAK,W,14-34,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2019,4,Away,CHI,L,6-16,4,4,35,8.8,16,0,0,0,0,0,0,0,0
4,2019,5,Away,NYG,W,28-10,4,4,43,10.8,23,0,0,0,0,0,0,0,0
5,2019,6,Home,PHI,W,20-38,1,1,16,16,16,0,0,0,0,0,0,0,0
6,2019,7,Away,DET,W,42-30,4,8,40,10,19,1,0,0,0,0,0,0,0
7,2019,8,Home,WAS,W,9-19,2,2,27,13.5,16,0,0,0,0,0,0,0,0
8,2019,9,Away,KC,L,23-26,1,2,4,4,4,1,0,0,0,0,0,0,0
9,2019,10,Away,DAL,W,28-24,2,4,25,12.5,15,0,0,0,0,0,0,0,0
10,2019,11,Home,DEN,W,23-27,6,9,35,5.8,9,0,0,0,0,0,0,0,0
11,2019,13,Away,SEA,L,30-37,1,3,1,1,1,0,0,0,0,0,0,0,0
12,2019,14,Home,DET,W,7-20,1,1,9,9,9,1,0,0,0,0,0,0,0
13,2019,15,Away,LAC,W,39-10,1,1,19,19,19,0,1,6,6,6,0,0,0
14,2019,16,Home,GB,L,23-10,1,2,6,6,6,0,0,0,0,0,0,0,0
15,2019,17,Home,CHI,L,21-19,3,4,34,11.3,14,0,0,0,0,0,0,0,0
