,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2019,1,Home,CIN,W,20-21,4,6,89,22.3,42,0,0,0,0,0,0,0,0
1,2019,2,Away,PIT,W,28-26,3,7,61,20.3,28,1,0,0,0,0,0,0,0
2,2019,3,Home,NO,L,33-27,2,6,67,33.5,54,0,0,0,0,0,0,0,0
3,2019,4,Away,ARI,W,27-10,1,4,6,6,6,0,0,0,0,0,0,0,0
4,2019,5,Home,LAR,W,29-30,2,3,44,22,40,1,0,0,0,0,0,0,0
5,2019,6,Away,CLE,W,32-28,4,5,69,17.3,30,0,1,4,4,4,0,0,0
6,2019,7,Home,BAL,L,30-16,4,9,53,13.3,37,0,0,0,0,0,0,1,1
7,2019,8,Away,ATL,W,27-20,3,5,13,4.3,7,2,0,0,0,0,0,0,0
8,2019,9,Home,TB,W,34-40,6,9,123,20.5,53,1,1,7,7,7,0,0,0
9,2019,10,Away,SF,W,27-24,6,10,70,11.7,25,0,0,0,0,0,0,1,1
10,2019,12,Away,PHI,W,17-9,3,6,35,11.7,17,0,0,0,0,0,0,0,0
11,2019,13,Home,MIN,W,30-37,6,7,75,12.5,20,0,0,0,0,0,0,1,1
12,2019,14,Away,LAR,L,12-28,6,6,78,13,35,0,0,0,0,0,0,0,0
13,2019,15,Away,CAR,W,30-24,2,4,36,18,19,1,0,0,0,0,0,0,0
14,2019,16,Home,ARI,L,27-13,0,1,0,0,0,0,0,0,0,0,0,0,0
15,2019,17,Home,SF,L,26-21,6,12,81,13.5,24,1,0,0,0,0,0,0,0
