,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2017,1,Home,NYJ,W,12-21,1,4,21,21,21,0,0,0,0,0,0,0,0
1,2017,2,Away,CAR,L,3-9,2,6,18,9,12,0,0,0,0,0,0,0,0
2,2017,3,Home,DEN,W,16-26,0,2,0,0,0,0,0,0,0,0,0,0,0
3,2017,4,Away,ATL,W,23-17,1,5,18,18,18,0,0,0,0,0,0,0,0
4,2017,5,Away,CIN,L,16-20,1,6,9,9,9,0,0,0,0,0,0,0,0
5,2017,7,Home,TB,W,27-30,2,9,17,8.5,9,0,0,0,0,0,0,0,0
6,2017,8,Home,OAK,W,14-34,3,5,32,10.7,22,0,0,0,0,0,0,0,0
7,2017,9,Away,NYJ,L,21-34,6,7,53,8.8,12,1,0,0,0,0,0,0,0
8,2017,10,Away,BUF,L,47-10,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2017,11,Away,LAC,L,24-54,4,7,68,17,33,0,0,0,0,0,0,0,0
10,2017,12,Away,KC,W,16-10,3,10,33,11,17,1,0,0,0,0,0,0,0
11,2017,13,Home,NE,L,23-3,2,7,22,11,13,0,0,0,0,0,0,0,0
12,2017,14,Home,IND,W,7-13,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2017,15,Home,MIA,W,16-24,0,2,0,0,0,0,0,0,0,0,0,0,0
14,2017,16,Away,NE,L,16-37,0,1,0,0,0,0,0,0,0,0,0,0,0
15,2017,17,Away,MIA,W,22-16,2,3,25,12.5,18,0,0,0,0,0,0,0,0
0,2018,1,Away,BAL,L,3-47,3,6,26,8.7,14,0,0,0,0,0,0,0,0
1,2018,2,Home,LAC,L,31-20,2,3,63,31.5,57,0,0,0,0,0,0,0,0
2,2018,3,Away,MIN,W,27-6,1,1,17,17,17,0,0,0,0,0,0,0,0
3,2018,4,Away,GB,L,0-22,4,7,38,9.5,15,0,0,0,0,0,0,0,0
4,2018,5,Home,TEN,W,12-13,3,4,20,6.7,12,0,0,0,0,0,0,0,0
5,2018,6,Away,HOU,L,13-20,3,8,35,11.7,16,1,0,0,0,0,0,0,0
6,2018,7,Away,IND,L,5-37,3,5,27,9,15,0,0,0,0,0,0,0,0
7,2018,8,Home,NE,L,25-6,6,8,55,9.2,14,0,0,0,0,0,0,0,0
8,2018,9,Home,CHI,L,41-9,4,6,18,4.5,7,0,1,0,0,0,0,0,0
9,2018,10,Away,NYJ,W,41-10,8,11,93,11.6,33,1,0,0,0,0,0,1,0
10,2018,12,Home,JAC,W,21-24,0,1,0,0,0,0,0,0,0,0,0,0,0
11,2018,13,Away,MIA,L,17-21,4,9,67,16.8,25,2,0,0,0,0,0,0,0
12,2018,14,Home,NYJ,L,27-23,3,9,22,7.3,12,0,0,0,0,0,0,0,0
13,2018,15,Home,DET,W,13-14,1,6,11,11,11,0,0,0,0,0,0,0,0
14,2018,16,Away,NE,L,12-24,5,9,67,13.4,31,1,0,0,0,0,0,0,0
15,2018,17,Home,MIA,W,17-42,6,9,93,15.5,26,2,0,0,0,0,0,0,0
0,2019,1,Away,NYJ,W,17-16,2,4,18,9,20,0,0,0,0,0,0,0,0
1,2019,2,Away,NYG,W,28-14,1,3,14,14,14,0,0,0,0,0,0,0,0
2,2019,3,Home,CIN,W,17-21,2,3,33,16.5,23,0,0,0,0,0,0,0,0
3,2019,4,Home,NE,W,16-10,2,8,4,2,3,0,0,0,0,0,0,0,0
4,2019,5,Away,TEN,W,14-7,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2019,8,Away,HOU,W,24-27,2,2,27,13.5,15,0,0,0,0,0,0,0,0
6,2019,9,Home,DET,W,24-31,3,4,21,7,9,0,1,3,3,3,0,0,0
7,2019,10,Home,LAC,W,24-26,1,3,10,10,10,0,0,0,0,0,0,0,0
8,2019,11,Home,CIN,W,10-17,3,3,25,8.3,13,0,0,0,0,0,0,0,0
9,2019,12,Away,NYJ,W,3-34,2,2,5,2.5,6,0,0,0,0,0,0,0,0
10,2019,13,Away,KC,W,9-40,2,3,14,7,8,0,0,0,0,0,0,0,0
11,2019,14,Home,TEN,W,42-21,1,3,5,5,5,0,0,0,0,0,0,0,0
12,2019,15,Home,JAC,W,20-16,1,2,5,5,5,0,0,0,0,0,0,0,0
13,2019,16,Away,LAC,W,24-17,3,3,14,4.7,7,0,0,0,0,0,0,0,0
14,2019,17,Away,DEN,W,15-16,2,2,21,10.5,16,0,0,0,0,0,0,0,0
