,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2019,1,Away,TB,L,31-17,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2019,2,Home,TB,W,20-14,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2019,3,Away,TB,L,32-31,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2019,4,Away,LAR,W,55-40,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2019,5,Away,NO,L,24-31,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2019,6,Away,TB,L,37-26,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2019,8,Away,TEN,L,23-27,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2019,9,Away,SEA,L,34-40,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2019,10,Away,TB,W,27-30,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2019,11,Away,TB,L,34-17,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2019,12,Away,ATL,W,35-22,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2019,13,Away,JAC,W,28-11,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2019,14,Away,TB,W,35-38,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Away,DET,W,38-17,1,1,3,3,3,0,0,0,0,0,0,0,0
14,2019,16,Home,HOU,L,23-20,1,3,31,31,31,0,0,0,0,0,0,0,0
15,2019,17,Away,TB,L,28-22,-,-,-,-,-,-,-,-,-,-,-,-,-
