,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2015,1,Home,CIN,L,33-13,5,9,47,9.4,24,0,0,0,0,0,0,0,0
1,2015,2,Home,BAL,W,33-37,7,11,109,15.6,68,1,0,0,0,0,0,0,0
2,2015,3,Away,CLE,W,27-20,8,11,134,16.8,40,0,0,0,0,0,0,1,1
3,2015,4,Away,CHI,L,20-22,4,9,49,12.3,26,1,0,0,0,0,0,0,0
4,2015,5,Home,DEN,L,16-10,4,4,47,11.8,21,0,1,2,2,2,0,0,0
5,2015,7,Away,SD,W,37-29,5,6,133,26.6,52,1,0,0,0,0,0,0,0
6,2015,8,Home,NYJ,W,20-34,5,9,46,9.2,13,0,1,2,2,2,0,0,0
7,2015,9,Away,PIT,L,35-38,7,13,88,12.6,21,1,0,0,0,0,0,0,0
8,2015,10,Home,MIN,L,30-14,5,9,79,15.8,38,0,0,0,0,0,0,0,0
9,2015,11,Away,DET,L,13-18,1,4,4,4,4,0,0,0,0,0,0,0,0
10,2015,12,Away,TEN,W,24-21,7,12,115,16.4,41,0,0,0,0,0,0,0,0
11,2015,13,Home,KC,L,34-20,4,8,69,17.3,23,0,1,-7,-7,-7,0,0,0
12,2015,14,Away,DEN,W,15-12,0,8,0,0,0,0,0,0,0,0,0,0,0
13,2015,15,Home,GB,L,30-20,6,9,120,20,41,2,0,0,0,0,0,0,0
14,2015,16,Home,SD,W,20-23,2,3,10,5,7,0,0,0,0,0,0,0,0
15,2015,17,Away,KC,L,17-23,2,5,20,10,14,0,0,0,0,0,0,0,0
0,2016,1,Away,NO,W,35-34,6,11,137,22.8,43,0,0,0,0,0,0,1,0
1,2016,2,Home,ATL,L,35-28,5,9,71,14.2,25,0,0,0,0,0,0,1,0
2,2016,3,Away,TEN,W,17-10,4,9,62,15.5,25,0,0,0,0,0,0,0,0
3,2016,4,Away,BAL,W,28-27,5,6,48,9.6,16,0,0,0,0,0,0,0,0
4,2016,5,Home,SD,W,31-34,6,12,138,23,64,1,0,0,0,0,0,0,0
5,2016,6,Home,KC,L,26-10,10,13,129,12.9,24,0,0,0,0,0,0,0,0
6,2016,7,Away,JAC,W,33-16,4,5,29,7.3,18,0,0,0,0,0,0,0,0
7,2016,8,Away,TB,W,30-24,12,15,173,14.4,34,1,0,0,0,0,0,0,0
8,2016,9,Home,DEN,W,20-30,6,8,56,9.3,21,0,0,0,0,0,0,0,0
9,2016,11,Home,HOU,W,20-27,4,5,57,14.3,35,1,0,0,0,0,0,0,0
10,2016,12,Home,CAR,W,32-35,4,7,22,5.5,9,0,0,0,0,0,0,0,0
11,2016,13,Home,BUF,W,24-38,2,4,59,29.5,37,1,1,0,0,0,0,0,0
12,2016,14,Away,KC,L,13-21,5,10,29,5.8,10,0,0,0,0,0,0,0,0
13,2016,15,Away,SD,W,19-16,1,3,28,28,28,0,0,0,0,0,0,0,0
14,2016,16,Home,IND,W,25-33,5,7,76,15.2,34,0,0,0,0,0,0,0,0
15,2016,17,Away,DEN,L,6-24,4,8,39,9.8,32,1,0,0,0,0,0,0,0
0,2017,1,Away,TEN,W,26-16,5,13,62,12.4,23,1,0,0,0,0,0,1,0
1,2017,2,Home,NYJ,W,20-45,4,5,33,8.3,16,0,0,0,0,0,0,0,0
2,2017,3,Away,WAS,L,10-27,1,5,6,6,6,0,0,0,0,0,0,0,0
3,2017,4,Away,DEN,L,10-16,2,8,9,4.5,8,0,0,0,0,0,0,0,0
4,2017,5,Home,BAL,L,30-17,1,2,8,8,8,0,0,0,0,0,0,0,0
5,2017,6,Home,LAC,L,17-16,5,6,28,5.6,8,0,0,0,0,0,0,0,0
6,2017,7,Home,KC,W,30-31,11,19,210,19.1,45,2,0,0,0,0,0,0,0
7,2017,8,Away,BUF,L,14-34,5,10,48,9.6,18,0,1,4,4,4,0,0,0
8,2017,9,Away,MIA,W,27-24,4,9,58,14.5,26,0,0,0,0,0,0,0,0
9,2017,11,Home,NE,L,33-8,3,7,28,9.3,13,1,0,0,0,0,0,0,0
10,2017,12,Home,DEN,W,14-21,1,1,9,9,9,1,0,0,0,0,0,0,0
11,2017,13,Away,OAK,W,17-24,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2017,14,Away,KC,L,15-26,0,1,0,0,0,0,0,0,0,0,0,0,0
13,2017,15,Away,OAK,L,20-17,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2017,16,Away,PHI,L,10-19,3,4,66,22,63,1,0,0,0,0,0,0,0
15,2017,17,Away,LAC,L,10-30,3,6,115,38.3,87,1,0,0,0,0,0,0,0
0,2018,1,Home,LAR,W,33-13,1,3,9,9,9,0,1,9,9,9,0,0,0
1,2018,2,Away,DEN,W,19-20,10,10,116,11.6,30,0,0,0,0,0,0,0,0
2,2018,3,Away,MIA,W,20-28,2,5,17,8.5,9,0,0,0,0,0,0,0,0
3,2018,4,Home,CLE,W,42-45,8,11,128,16,36,1,0,0,0,0,0,0,0
4,2018,5,Away,LAC,W,10-26,1,1,10,10,10,0,0,0,0,0,0,0,0
5,2018,6,Home,SEA,W,27-3,0,1,0,0,0,0,0,0,0,0,0,0,0
6,2018,9,Home,TEN,W,28-14,5,8,58,11.6,19,1,0,0,0,0,0,0,0
7,2018,10,Away,PHI,W,27-20,6,10,75,12.5,24,0,0,0,0,0,0,0,0
8,2018,11,Away,ATL,W,22-19,3,5,36,12,17,0,0,0,0,0,0,0,0
9,2018,12,Home,WAS,W,23-31,8,9,180,22.5,90,2,0,0,0,0,0,0,0
10,2018,13,Home,NO,W,10-13,8,8,75,9.4,19,0,0,0,0,0,0,1,1
11,2018,14,Home,PHI,W,23-29,10,13,217,21.7,75,3,0,0,0,0,0,0,0
12,2018,15,Away,IND,W,0-23,4,7,32,8,11,0,1,11,11,11,0,0,0
13,2018,16,Home,TB,W,20-27,4,5,20,5,11,0,0,0,0,0,0,0,0
14,2018,17,Away,NYG,W,36-35,5,11,31,6.2,11,0,0,0,0,0,0,1,1
0,2019,1,Home,NYG,W,17-35,6,9,106,17.7,45,1,0,0,0,0,0,0,0
1,2019,2,Away,WAS,W,31-21,4,5,44,11,18,1,0,0,0,0,0,0,0
2,2019,3,Home,MIA,W,6-31,6,7,88,14.7,37,2,0,0,0,0,0,0,0
3,2019,4,Away,NO,L,10-12,5,8,48,9.6,14,0,0,0,0,0,0,0,0
4,2019,5,Home,GB,L,34-24,11,14,226,20.5,53,1,0,0,0,0,0,0,0
5,2019,6,Away,NYJ,L,22-24,1,2,3,3,3,0,0,0,0,0,0,0,0
6,2019,7,Home,PHI,W,10-37,5,5,106,21.2,44,0,0,0,0,0,0,0,0
7,2019,9,Away,NYG,W,37-18,4,7,80,20,45,1,0,0,0,0,0,0,0
8,2019,10,Home,MIN,L,28-24,11,14,147,13.4,20,1,0,0,0,0,0,0,0
