,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2015,1,Away,ATL,L,24-26,1,2,5,5,5,0,0,0,0,0,0,0,0
1,2015,2,Home,DAL,L,20-10,3,6,31,10.3,12,0,0,0,0,0,0,0,0
2,2015,3,Away,NYJ,W,24-17,0,4,0,0,0,0,0,0,0,0,0,0,0
3,2015,4,Away,WAS,L,20-23,3,4,64,21.3,45,0,0,0,0,0,0,1,1
4,2015,5,Home,NO,W,17-39,1,1,5,5,5,0,0,0,0,0,0,0,0
5,2015,6,Away,PHI,W,7-27,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2015,7,Away,CAR,L,16-27,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2015,9,Away,DAL,W,33-27,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2015,10,Home,MIA,L,20-19,3,4,32,10.7,21,0,0,0,0,0,0,0,0
9,2015,11,Home,TB,L,45-17,3,4,11,3.7,7,0,0,0,0,0,0,0,0
10,2015,12,Away,DET,L,14-45,2,2,15,7.5,12,0,0,0,0,0,0,0,0
11,2015,13,Away,NE,W,35-28,0,2,0,0,0,0,0,0,0,0,0,0,0
12,2015,14,Home,BUF,W,20-23,3,6,62,20.7,53,1,0,0,0,0,0,0,0
13,2015,15,Home,ARI,L,40-17,0,1,0,0,0,0,0,0,0,0,0,0,0
14,2015,16,Home,WAS,L,38-24,2,5,35,17.5,18,0,0,0,0,0,0,0,0
15,2015,17,Away,NYG,W,35-30,2,3,23,11.5,16,0,0,0,0,0,0,0,0
0,2016,1,Home,CLE,W,10-29,4,5,57,14.3,35,1,0,0,0,0,0,0,0
1,2016,2,Away,CHI,W,29-14,4,7,42,10.5,18,0,0,0,0,0,0,0,0
2,2016,3,Home,PIT,W,3-34,3,3,21,7,11,0,0,0,0,0,0,0,0
3,2016,5,Away,DET,L,23-24,2,7,27,13.5,18,0,1,5,5,5,0,0,0
4,2016,6,Away,WAS,L,20-27,3,4,34,11.3,18,0,0,0,0,0,0,0,0
5,2016,7,Home,MIN,W,10-21,2,6,10,5,6,0,0,0,0,0,0,0,0
6,2016,8,Away,DAL,L,23-29,3,4,25,8.3,11,0,0,0,0,0,0,0,0
7,2016,9,Away,NYG,L,23-28,4,7,41,10.3,23,0,0,0,0,0,0,1,0
8,2016,10,Home,ATL,W,15-24,2,5,7,3.5,4,0,0,0,0,0,0,0,0
9,2016,11,Away,SEA,L,15-26,0,3,0,0,0,0,0,0,0,0,0,0,0
10,2016,12,Away,PHI,L,27-13,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2016,13,Away,CIN,L,14-32,4,5,23,5.8,8,0,1,4,4,4,0,0,0
12,2016,14,Home,WAS,L,27-22,2,4,22,11,13,0,0,0,0,0,0,0,0
13,2016,15,Away,BAL,L,26-27,1,4,9,9,9,0,1,1,1,1,0,0,0
14,2016,16,Home,NYG,W,19-24,2,5,47,23.5,40,1,1,5,5,5,0,0,0
15,2016,17,Home,DAL,W,13-27,0,0,0,0,0,0,1,-1,-1,-1,0,0,0
0,2017,1,Away,WAS,W,30-17,6,8,86,14.3,58,1,0,0,0,0,0,0,0
1,2017,2,Away,KC,L,20-27,1,3,9,9,9,1,0,0,0,0,0,0,0
2,2017,3,Home,NYG,W,24-27,2,3,20,10,11,0,0,0,0,0,0,0,0
3,2017,4,Away,LAC,W,26-24,3,4,58,19.3,36,0,0,0,0,0,0,0,0
4,2017,5,Home,ARI,W,7-34,4,5,93,23.3,72,1,0,0,0,0,0,0,0
5,2017,6,Away,CAR,W,28-23,4,7,55,13.8,24,1,0,0,0,0,0,0,0
6,2017,7,Home,WAS,W,24-34,4,5,45,11.3,14,1,0,0,0,0,0,0,0
7,2017,8,Home,SF,W,10-33,3,3,26,8.7,17,0,0,0,0,0,0,0,0
8,2017,9,Home,DEN,W,23-51,2,4,36,18,35,0,0,0,0,0,0,0,0
9,2017,11,Away,DAL,W,37-9,1,5,-2,-2,-2,0,0,0,0,0,0,0,0
10,2017,12,Home,CHI,W,3-31,3,6,32,10.7,15,1,0,0,0,0,0,0,0
11,2017,13,Away,SEA,L,10-24,7,12,141,20.1,51,1,0,0,0,0,0,0,0
12,2017,14,Away,LAR,W,43-35,8,11,64,8,18,0,0,0,0,0,0,0,0
13,2017,15,Away,NYG,W,34-29,7,9,59,8.4,16,1,0,0,0,0,0,0,0
14,2017,16,Home,OAK,W,10-19,4,7,35,8.8,12,0,0,0,0,0,0,0,0
15,2017,17,Home,DAL,L,6-0,3,3,11,3.7,7,0,1,7,7,7,0,0,0
0,2018,1,Home,ATL,W,12-18,8,10,33,4.1,10,0,1,16,16,16,0,0,0
1,2018,2,Away,TB,L,21-27,8,12,88,11,50,1,1,2,2,2,0,0,0
2,2018,3,Home,IND,W,16-20,4,5,24,6,10,0,0,0,0,0,0,0,0
3,2018,4,Away,TEN,L,23-26,5,12,22,4.4,10,0,0,0,0,0,0,1,0
4,2018,5,Home,MIN,L,23-21,4,4,45,11.3,20,0,0,0,0,0,0,0,0
5,2018,6,Away,NYG,W,34-13,3,5,91,30.3,58,0,0,0,0,0,0,0,0
6,2018,7,Home,CAR,L,21-17,6,7,20,3.3,13,0,0,0,0,0,0,0,0
7,2018,8,Away,JAC,W,24-18,3,6,49,16.3,39,0,1,14,14,14,0,0,0
8,2018,10,Home,DAL,L,27-20,5,7,83,16.6,51,0,0,0,0,0,0,0,0
9,2018,11,Away,NO,L,7-48,0,2,0,0,0,0,0,0,0,0,0,0,0
10,2018,12,Home,NYG,W,22-25,1,1,12,12,12,0,0,0,0,0,0,0,0
11,2018,13,Home,WAS,W,13-28,4,8,56,14,39,0,0,0,0,0,0,0,0
12,2018,14,Away,DAL,L,23-29,2,3,49,24.5,42,0,0,0,0,0,0,0,0
13,2018,15,Away,LAR,W,30-23,1,2,8,8,8,0,0,0,0,0,0,0,0
14,2018,16,Home,HOU,W,30-32,5,7,116,23.2,83,1,0,0,0,0,0,0,0
15,2018,17,Away,WAS,W,24-0,5,6,40,8,22,2,0,0,0,0,0,0,0
0,2019,1,Home,WAS,W,27-32,2,5,11,5.5,7,0,0,0,0,0,0,0,0
1,2019,2,Away,ATL,L,20-24,8,11,107,13.4,43,1,0,0,0,0,0,0,0
2,2019,3,Home,DET,L,27-24,8,12,50,6.3,20,2,0,0,0,0,0,1,1
3,2019,4,Away,GB,W,34-27,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2019,5,Home,NYJ,W,6-31,1,3,20,20,20,0,0,0,0,0,0,1,0
5,2019,6,Away,MIN,L,20-38,4,7,42,10.5,23,0,0,0,0,0,0,0,0
6,2019,7,Away,DAL,L,10-37,2,3,24,12,18,0,0,0,0,0,0,0,0
7,2019,8,Away,BUF,W,31-13,4,4,7,1.8,7,0,2,7,3.5,16,0,0,0
8,2019,9,Home,CHI,W,14-22,3,8,21,7,12,0,0,0,0,0,0,0,0
9,2019,11,Home,NE,L,17-10,4,9,40,10,19,0,0,0,0,0,0,0,0
10,2019,12,Away,PHI,L,17-9,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2019,13,Away,MIA,L,31-37,3,6,41,13.7,24,0,0,0,0,0,0,0,0
12,2019,14,Away,PHI,W,17-23,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Away,WAS,W,37-27,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Away,PHI,W,9-17,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Away,NYG,W,34-17,-,-,-,-,-,-,-,-,-,-,-,-,-
