,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2016,1,Home,CHI,W,14-23,5,11,107,21.4,35,1,0,0,0,0,0,0,0
1,2016,2,Home,KC,W,12-19,4,7,104,26,53,0,0,0,0,0,0,0,0
2,2016,3,Away,NE,L,0-27,3,7,31,10.3,18,0,0,0,0,0,0,0,0
3,2016,4,Home,TEN,W,20-27,7,9,81,11.6,28,1,0,0,0,0,0,0,0
4,2016,5,Away,MIN,L,13-31,1,6,4,4,4,0,0,0,0,0,0,0,0
5,2016,6,Home,IND,W,23-26,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2016,7,Away,DEN,L,9-27,4,7,22,5.5,13,0,0,0,0,0,0,0,0
7,2016,8,Home,DET,W,13-20,1,4,23,23,23,0,0,0,0,0,0,0,0
8,2016,10,Away,JAC,W,24-21,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2016,11,Away,OAK,L,20-27,1,4,17,17,17,0,0,0,0,0,0,0,0
10,2016,12,Home,SD,L,21-13,4,6,60,15,33,0,0,0,0,0,0,1,0
11,2016,13,Away,GB,L,13-21,5,6,59,11.8,24,0,0,0,0,0,0,0,0
12,2016,14,Away,IND,W,22-17,2,4,22,11,16,0,0,0,0,0,0,0,0
13,2016,15,Home,JAC,W,20-21,4,8,42,10.5,22,0,1,-3,-3,-3,0,1,0
14,2016,16,Home,CIN,W,10-12,3,6,39,13,19,0,0,0,0,0,0,0,0
15,2016,17,Away,TEN,L,17-24,3,7,24,8,14,0,0,0,0,0,0,0,0
0,2017,1,Home,JAC,L,29-7,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2017,2,Away,CIN,W,13-9,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2017,3,Away,NE,L,33-36,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2017,4,Home,TEN,W,14-57,4,6,35,8.8,16,2,1,4,4,4,0,0,0
4,2017,5,Home,KC,L,42-34,2,3,57,28.5,48,2,1,5,5,5,0,0,0
5,2017,6,Home,CLE,W,17-33,2,5,62,31,39,1,0,0,0,0,0,0,0
6,2017,8,Away,SEA,L,38-41,5,8,125,25,59,2,0,0,0,0,0,0,0
7,2017,9,Home,IND,L,20-14,2,8,32,16,29,0,0,0,0,0,0,0,0
8,2017,10,Away,LAR,L,7-33,2,3,15,7.5,9,0,0,0,0,0,0,0,0
9,2017,11,Home,ARI,W,21-31,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2017,12,Away,BAL,L,16-23,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2017,13,Away,TEN,L,13-24,-,-,-,-,-,-,-,-,-,-,-,-,-
