,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2018,1,Away,NO,W,48-40,7,7,147,21,50,1,0,0,0,0,0,0,0
1,2018,2,Home,PHI,W,21-27,10,12,83,8.3,16,1,0,0,0,0,0,1,1
2,2018,3,Home,PIT,L,30-27,6,11,137,22.8,51,1,0,0,0,0,0,0,0
3,2018,4,Away,CHI,L,10-48,6,9,59,9.8,17,0,0,0,0,0,0,0,0
4,2018,6,Away,ATL,L,29-34,4,5,58,14.5,19,0,0,0,0,0,0,1,0
5,2018,7,Home,CLE,W,23-26,7,11,107,15.3,29,0,0,0,0,0,0,0,0
6,2018,8,Away,CIN,L,34-37,6,13,179,29.8,72,1,0,0,0,0,0,0,0
7,2018,9,Away,CAR,L,28-42,1,10,16,16,16,0,0,0,0,0,0,0,0
8,2018,10,Home,WAS,L,16-3,3,6,51,17,23,0,0,0,0,0,0,0,0
9,2018,11,Away,NYG,L,35-38,6,7,120,20,41,1,0,0,0,0,0,0,0
10,2018,12,Home,SF,W,9-27,6,8,116,19.3,42,0,0,0,0,0,0,0,0
11,2018,13,Home,CAR,W,17-24,4,6,48,12,20,0,0,0,0,0,0,0,0
12,2018,14,Home,NO,L,28-14,4,6,86,21.5,36,0,0,0,0,0,0,0,0
13,2018,15,Away,BAL,L,12-20,4,9,121,30.3,64,0,0,0,0,0,0,0,0
14,2018,16,Away,DAL,L,20-27,6,10,90,15,38,1,0,0,0,0,0,0,0
15,2018,17,Home,ATL,L,34-32,6,9,106,17.7,33,2,0,0,0,0,0,0,0
0,2019,1,Home,SF,L,31-17,2,5,28,14,16,0,0,0,0,0,0,0,0
1,2019,2,Away,CAR,W,20-14,4,8,61,15.3,41,0,0,0,0,0,0,0,0
2,2019,3,Home,NYG,L,32-31,8,15,190,23.8,55,3,0,0,0,0,0,0,0
3,2019,4,Away,LAR,W,55-40,4,7,89,22.3,67,1,0,0,0,0,0,0,0
4,2019,5,Away,NO,L,24-31,0,3,0,0,0,0,0,0,0,0,0,0,0
5,2019,6,Home,CAR,L,37-26,9,17,96,10.7,17,0,0,0,0,0,0,0,0
6,2019,8,Away,TEN,L,23-27,11,12,198,18,46,2,0,0,0,0,0,0,0
7,2019,9,Away,SEA,L,34-40,12,16,180,15,25,1,0,0,0,0,0,0,0
8,2019,10,Home,ARI,W,27-30,4,6,82,20.5,27,0,0,0,0,0,0,0,0
9,2019,11,Home,NO,L,34-17,4,8,69,17.3,27,0,0,0,0,0,0,0,0
10,2019,12,Away,ATL,W,35-22,4,8,50,12.5,17,0,0,0,0,0,0,0,0
11,2019,13,Away,JAC,W,28-11,4,11,53,13.3,25,0,0,0,0,0,0,0,0
12,2019,14,Home,IND,W,35-38,1,2,61,61,61,1,0,0,0,0,0,0,0
13,2019,15,Away,DET,W,38-17,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Home,HOU,L,23-20,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Home,ATL,L,28-22,-,-,-,-,-,-,-,-,-,-,-,-,-
