,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2019,1,Away,NYJ,W,17-16,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2019,2,Away,NYG,W,28-14,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2019,3,Home,CIN,W,17-21,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2019,4,Home,NE,L,16-10,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2019,5,Away,TEN,W,14-7,4,4,29,7.3,11,1,0,0,0,0,0,0,0
5,2019,7,Home,MIA,W,21-31,1,1,23,23,23,0,0,0,0,0,0,0,0
6,2019,8,Home,PHI,L,31-13,1,2,6,6,6,0,0,0,0,0,0,0,0
7,2019,9,Home,WAS,W,9-24,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2019,10,Away,CLE,L,16-19,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2019,11,Away,MIA,W,37-20,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2019,12,Home,DEN,W,3-20,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2019,13,Away,DAL,W,26-15,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2019,14,Home,BAL,L,24-17,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Away,PIT,W,17-10,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Away,NE,L,17-24,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Home,NYJ,L,13-6,6,12,108,18,41,0,0,0,0,0,0,0,0
