,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2013,1,Away,NO,L,17-23,7,9,76,10.9,22,1,0,0,0,0,0,1,1
1,2013,2,Home,STL,W,24-31,11,14,182,16.5,81,1,0,0,0,0,0,0,0
2,2013,3,Away,MIA,L,23-27,9,13,115,12.8,28,0,1,7,7,7,0,0,0
3,2013,4,Home,NE,L,30-23,6,13,108,18,49,0,0,0,0,0,0,1,0
4,2013,5,Home,NYJ,L,30-28,8,11,99,12.4,46,0,0,0,0,0,0,0,0
5,2013,7,Home,TB,W,23-31,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2013,8,Away,ARI,L,13-27,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2013,9,Away,CAR,L,10-34,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2013,10,Home,SEA,L,33-10,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2013,11,Away,TB,L,28-41,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2013,12,Home,NO,L,17-13,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2013,13,Away,BUF,W,34-31,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2013,14,Away,GB,L,21-22,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2013,15,Home,WAS,W,26-27,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2013,16,Away,SF,L,24-34,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2013,17,Home,CAR,L,21-20,-,-,-,-,-,-,-,-,-,-,-,-,-
0,2014,1,Home,NO,W,34-37,7,9,116,16.6,27,0,0,0,0,0,0,1,1
1,2014,2,Away,CIN,L,10-24,7,13,88,12.6,24,1,0,0,0,0,0,0,0
2,2014,3,Home,TB,W,14-56,9,11,161,17.9,40,2,0,0,0,0,0,0,0
3,2014,4,Away,MIN,L,28-41,6,8,82,13.7,21,0,0,0,0,0,0,0,0
4,2014,5,Away,NYG,L,20-30,11,16,105,9.5,22,0,0,0,0,0,0,0,0
5,2014,6,Home,CHI,L,27-13,4,12,68,17,29,0,1,1,1,1,0,1,0
6,2014,7,Away,BAL,L,7-29,5,8,56,11.2,24,0,0,0,0,0,0,0,0
7,2014,8,Home,DET,L,22-21,4,6,58,14.5,22,0,0,0,0,0,0,0,0
8,2014,10,Away,TB,W,27-17,8,11,119,14.9,39,0,0,0,0,0,0,0,0
9,2014,11,Away,CAR,W,19-17,6,11,59,9.8,11,0,0,0,0,0,0,0,0
10,2014,12,Home,CLE,L,26-24,5,13,68,13.6,24,1,0,0,0,0,0,0,0
11,2014,13,Home,ARI,W,18-29,10,12,189,18.9,41,1,0,0,0,0,0,0,0
12,2014,14,Away,GB,L,37-43,11,17,259,23.5,79,1,0,0,0,0,0,0,0
13,2014,15,Home,PIT,L,27-20,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2014,16,Away,NO,W,30-14,7,8,107,15.3,24,0,0,0,0,0,0,0,0
15,2014,17,Home,CAR,L,34-3,4,8,58,14.5,20,0,0,0,0,0,0,0,0
0,2015,1,Home,PHI,W,24-26,9,11,141,15.7,44,2,0,0,0,0,0,0,0
1,2015,2,Away,NYG,W,24-20,13,15,135,10.4,37,0,0,0,0,0,0,0,0
2,2015,3,Away,DAL,W,39-28,12,20,164,13.7,45,2,0,0,0,0,0,0,0
3,2015,4,Home,HOU,W,21-48,4,6,38,9.5,19,0,0,0,0,0,0,0,0
4,2015,5,Home,WAS,W,19-25,5,10,67,13.4,20,0,0,0,0,0,0,1,0
5,2015,6,Away,NO,L,21-31,6,10,93,15.5,30,0,0,0,0,0,0,0,0
6,2015,7,Away,TEN,W,10-7,9,17,92,10.2,21,1,0,0,0,0,0,0,0
7,2015,8,Home,TB,L,23-20,12,13,162,13.5,35,1,0,0,0,0,0,1,1
8,2015,9,Away,SF,L,16-17,10,17,137,13.7,54,0,0,0,0,0,0,0,0
9,2015,11,Home,IND,L,24-21,9,15,160,17.8,36,0,0,0,0,0,0,0,0
10,2015,12,Home,MIN,L,20-10,5,7,56,11.2,19,0,0,0,0,0,0,0,0
11,2015,13,Away,TB,L,19-23,8,17,93,11.6,25,0,0,0,0,0,0,0,0
12,2015,14,Away,CAR,L,0-38,7,10,88,12.6,46,0,0,0,0,0,0,1,0
13,2015,15,Away,JAC,W,23-17,9,13,118,13.1,23,1,0,0,0,0,0,0,0
14,2015,16,Home,CAR,W,13-20,9,11,178,19.8,70,1,0,0,0,0,0,0,0
15,2015,17,Home,NO,L,20-17,9,11,149,16.6,29,0,0,0,0,0,0,0,0
0,2016,1,Home,TB,L,31-24,4,8,66,16.5,25,1,0,0,0,0,0,0,0
1,2016,2,Away,OAK,W,35-28,5,5,106,21.2,48,1,0,0,0,0,0,0,0
2,2016,3,Away,NO,W,45-32,1,7,16,16,16,0,0,0,0,0,0,0,0
3,2016,4,Home,CAR,W,33-48,12,15,300,25,75,1,0,0,0,0,0,0,0
4,2016,5,Away,DEN,W,23-16,2,6,29,14.5,20,0,0,0,0,0,0,0,0
5,2016,6,Away,SEA,L,24-26,7,9,139,19.9,36,1,0,0,0,0,0,0,0
6,2016,7,Home,SD,L,33-30,9,15,174,19.3,50,0,0,0,0,0,0,0,0
7,2016,8,Home,GB,W,32-33,3,5,29,9.7,12,0,0,0,0,0,0,0,0
8,2016,9,Away,TB,W,43-28,8,11,111,13.9,21,1,0,0,0,0,0,0,0
9,2016,10,Away,PHI,L,15-24,10,16,135,13.5,29,0,0,0,0,0,0,0,0
10,2016,12,Home,ARI,W,19-38,4,7,35,8.8,15,0,0,0,0,0,0,0,0
11,2016,13,Home,KC,L,29-28,7,9,113,16.1,21,0,0,0,0,0,0,0,0
12,2016,14,Away,LAR,W,42-14,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2016,15,Home,SF,W,13-41,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2016,16,Away,CAR,W,33-16,4,7,60,15,22,0,0,0,0,0,0,0,0
15,2016,17,Home,NO,W,32-38,7,9,96,13.7,23,1,0,0,0,0,0,0,0
0,2017,1,Away,CHI,W,23-17,4,5,66,16.5,25,0,0,0,0,0,0,0,0
1,2017,2,Home,GB,W,23-34,5,9,108,21.6,34,0,0,0,0,0,0,0,0
2,2017,3,Away,DET,W,30-26,7,12,91,13,18,0,0,0,0,0,0,0,0
3,2017,4,Home,BUF,L,23-17,3,4,30,10,16,0,0,0,0,0,0,0,0
